SNR_o [dB],SNR_e [dB],BER,PER,RMSE cfo,RMSE sto,preamble miss rate,preamble false rate
-1.000000000000000000e+01,-9.733488984904941077e-01,4.912764000000000020e-01,1.000000000000000000e+00,0.000000000000000000e+00,2.650783457890311112e+01,0.000000000000000000e+00,0.000000000000000000e+00
-9.000000000000000000e+00,2.665110150950589230e-02,4.840030000000000165e-01,1.000000000000000000e+00,0.000000000000000000e+00,2.589036994593759999e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000000e+00,1.026651101509505892e+00,4.708586000000000160e-01,1.000000000000000000e+00,0.000000000000000000e+00,2.491387156598240793e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.000000000000000000e+00,2.026651101509505892e+00,4.490448000000000217e-01,1.000000000000000000e+00,0.000000000000000000e+00,2.353711617783244847e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.000000000000000000e+00,3.026651101509505892e+00,4.149182000000000148e-01,1.000000000000000000e+00,0.000000000000000000e+00,2.150890394116029469e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.000000000000000000e+00,4.026651101509505892e+00,3.707007999999999970e-01,9.999900000000000455e-01,0.000000000000000000e+00,1.911230057123132653e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.000000000000000000e+00,5.026651101509505892e+00,3.198166000000000064e-01,9.999900000000000455e-01,0.000000000000000000e+00,1.651840007669677135e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.000000000000000000e+00,6.026651101509505892e+00,2.686241999999999797e-01,9.999200000000000310e-01,0.000000000000000000e+00,1.393264313357321882e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.000000000000000000e+00,7.026651101509505892e+00,2.227600000000000136e-01,9.990799999999999681e-01,0.000000000000000000e+00,1.185246503896983405e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.000000000000000000e+00,8.026651101509505892e+00,1.824609999999999843e-01,9.954800000000000315e-01,0.000000000000000000e+00,9.898202543579682100e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,9.026651101509505892e+00,1.488163999999999876e-01,9.810100000000000486e-01,0.000000000000000000e+00,8.375103609433205420e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.002665110150950589e+01,1.206847999999999949e-01,9.417400000000000215e-01,0.000000000000000000e+00,7.234775393888506656e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,1.102665110150950589e+01,9.784339999999999704e-02,8.632100000000000328e-01,0.000000000000000000e+00,6.324186570719182221e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,1.202665110150950589e+01,8.035720000000000363e-02,7.539000000000000146e-01,0.000000000000000000e+00,5.693392730284588588e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+00,1.302665110150950589e+01,6.670919999999999628e-02,6.366000000000000547e-01,0.000000000000000000e+00,5.062480941321663153e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e+00,1.402665110150950589e+01,5.578299999999999925e-02,5.332299999999999818e-01,0.000000000000000000e+00,4.604175957757453475e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.000000000000000000e+00,1.502665110150950589e+01,4.648199999999999554e-02,4.522800000000000153e-01,0.000000000000000000e+00,4.141945044298777745e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+00,1.602665110150950767e+01,3.856520000000000087e-02,3.885000000000000120e-01,0.000000000000000000e+00,3.728222284982482204e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.000000000000000000e+00,1.702665110150950767e+01,3.179880000000000206e-02,3.344099999999999850e-01,0.000000000000000000e+00,3.334910324879939214e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.000000000000000000e+00,1.802665110150950767e+01,2.531399999999999970e-02,2.832000000000000073e-01,0.000000000000000000e+00,2.926830703806565293e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+01,1.902665110150950767e+01,1.967059999999999989e-02,2.348500000000000032e-01,0.000000000000000000e+00,2.512898164968337511e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000000e+01,2.002665110150950767e+01,1.439499999999999981e-02,1.872699999999999920e-01,0.000000000000000000e+00,2.094840387714850483e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.200000000000000000e+01,2.102665110150950767e+01,9.980599999999999195e-03,1.425200000000000078e-01,0.000000000000000000e+00,1.702359988736430685e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.300000000000000000e+01,2.202665110150950767e+01,6.247599999999999855e-03,1.006500000000000034e-01,0.000000000000000000e+00,1.275446674208842390e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.400000000000000000e+01,2.302665110150950767e+01,3.529800000000000038e-03,6.494999999999999385e-02,0.000000000000000000e+00,9.675673426175226410e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+01,2.402665110150950767e+01,1.750000000000000036e-03,3.824999999999999928e-02,0.000000000000000000e+00,6.349045203808906246e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.600000000000000000e+01,2.502665110150950767e+01,7.340000000000000604e-04,2.077999999999999986e-02,0.000000000000000000e+00,3.470120224862073277e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.700000000000000000e+01,2.602665110150950767e+01,3.056000000000000014e-04,1.120999999999999948e-02,0.000000000000000000e+00,1.455866365776822824e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.800000000000000000e+01,2.702665110150950767e+01,1.408000000000000072e-04,6.300000000000000044e-03,0.000000000000000000e+00,5.363068151720767895e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.900000000000000000e+01,2.802665110150950767e+01,7.640000000000000035e-05,3.700000000000000164e-03,0.000000000000000000e+00,4.877403253781811138e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+01,2.902665110150950767e+01,4.219999999999999576e-05,2.109999999999999896e-03,0.000000000000000000e+00,4.671054484803325441e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.100000000000000000e+01,3.002665110150950767e+01,2.339999999999999958e-05,1.170000000000000033e-03,0.000000000000000000e+00,4.551956996721429755e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.200000000000000000e+01,3.102665110150950767e+01,1.239999999999999986e-05,6.199999999999999999e-04,0.000000000000000000e+00,4.479990234364482349e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.300000000000000000e+01,3.202665110150950767e+01,6.399999999999999710e-06,3.200000000000000262e-04,0.000000000000000000e+00,4.445679081985236952e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.400000000000000000e+01,3.302665110150950767e+01,2.600000000000000094e-06,1.299999999999999886e-04,0.000000000000000000e+00,4.441987167923956703e-02,0.000000000000000000e+00,0.000000000000000000e+00
