SNR_o [dB],SNR_e [dB],BER,PER,RMSE cfo,RMSE sto,preamble miss rate,preamble false rate
-1.000000000000000000e+01,-9.733488984904941077e-01,5.000000000000000000e-01,1.000000000000000000e+00,7.482128890826528211e-02,5.155106598982911237e+01,0.000000000000000000e+00,1.000000000000000000e+00
-9.000000000000000000e+00,2.665110150950589230e-02,5.000000000000000000e-01,1.000000000000000000e+00,7.482128890826528211e-02,5.105984190756212371e+01,0.000000000000000000e+00,1.000000000000000000e+00
-8.000000000000000000e+00,1.026651101509505892e+00,5.000000000000000000e-01,1.000000000000000000e+00,7.482128890826528211e-02,5.015463622482035078e+01,0.000000000000000000e+00,1.000000000000000000e+00
-7.000000000000000000e+00,2.026651101509505892e+00,5.000000000000000000e-01,1.000000000000000000e+00,7.482128890826528211e-02,4.857112315975795980e+01,0.000000000000000000e+00,1.000000000000000000e+00
-6.000000000000000000e+00,3.026651101509505892e+00,5.000000000000000000e-01,1.000000000000000000e+00,7.482128890826528211e-02,4.622040090358303388e+01,0.000000000000000000e+00,1.000000000000000000e+00
-5.000000000000000000e+00,4.026651101509505892e+00,5.000000000000000000e-01,1.000000000000000000e+00,7.482128890826528211e-02,4.308191469094605708e+01,0.000000000000000000e+00,1.000000000000000000e+00
-4.000000000000000000e+00,5.026651101509505892e+00,5.000000000000000000e-01,1.000000000000000000e+00,7.481641078080029927e-02,3.902300311995956150e+01,0.000000000000000000e+00,1.000000000000000000e+00
-3.000000000000000000e+00,6.026651101509505892e+00,5.000000000000000000e-01,1.000000000000000000e+00,7.479988273148806266e-02,3.467778923082931897e+01,0.000000000000000000e+00,1.000000000000000000e+00
-2.000000000000000000e+00,7.026651101509505892e+00,5.000000000000000000e-01,1.000000000000000000e+00,7.473427341564173321e-02,3.042402010028731496e+01,0.000000000000000000e+00,1.000000000000000000e+00
-1.000000000000000000e+00,8.026651101509505892e+00,5.000000000000000000e-01,1.000000000000000000e+00,7.470088500128828357e-02,2.609385683211848672e+01,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,9.026651101509505892e+00,4.491954000000000224e-01,9.975199999999999623e-01,6.966941522723280045e-02,1.851018982040975658e+01,0.000000000000000000e+00,8.541999999999999593e-01
1.000000000000000000e+00,1.002665110150950589e+01,1.537245999999999890e-01,9.483000000000000318e-01,2.440873471641112277e-02,8.261441233222820202e+00,0.000000000000000000e+00,8.566000000000000003e-02
2.000000000000000000e+00,1.102665110150950589e+01,9.898020000000000429e-02,8.681900000000000173e-01,7.716782858273144551e-03,6.290956219547513939e+00,0.000000000000000000e+00,5.699999999999999772e-04
3.000000000000000000e+00,1.202665110150950589e+01,8.105339999999999767e-02,7.593800000000000550e-01,5.961692865912112185e-03,5.518078498218755179e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+00,1.302665110150950589e+01,6.736000000000000321e-02,6.419500000000000206e-01,5.039707365001304396e-03,4.920166981413619745e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e+00,1.402665110150950589e+01,5.644220000000000487e-02,5.397899999999999920e-01,4.346309015867997477e-03,4.447367690555007691e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.000000000000000000e+00,1.502665110150950589e+01,4.762000000000000260e-02,4.605799999999999894e-01,3.792509564882154405e-03,4.070423350217021508e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+00,1.602665110150950767e+01,3.948399999999999826e-02,3.960400000000000031e-01,3.327944002703999999e-03,3.680352840590336072e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.000000000000000000e+00,1.702665110150950767e+01,3.242079999999999962e-02,3.418599999999999972e-01,2.930282895704554996e-03,3.246728882659123183e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.000000000000000000e+00,1.802665110150950767e+01,2.608919999999999989e-02,2.910800000000000054e-01,2.586527548003869203e-03,2.886402605319542403e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+01,1.902665110150950767e+01,2.023559999999999942e-02,2.422600000000000031e-01,2.289446890122024368e-03,2.533488146311403622e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000000e+01,2.002665110150950767e+01,1.491099999999999891e-02,1.924800000000000122e-01,2.029531523819703975e-03,2.182685988639066821e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.200000000000000000e+01,2.102665110150950767e+01,1.026359999999999946e-02,1.447900000000000020e-01,1.800038720532438734e-03,1.787048719257752660e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.300000000000000000e+01,2.202665110150950767e+01,6.474800000000000173e-03,1.029899999999999982e-01,1.598722688327608573e-03,1.354256657266370123e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.400000000000000000e+01,2.302665110150950767e+01,3.754599999999999865e-03,6.753000000000000669e-02,1.420692655247907023e-03,1.020822125788763746e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+01,2.402665110150950767e+01,1.899999999999999996e-03,4.071000000000000313e-02,1.264344876473794295e-03,6.841881594268353073e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.600000000000000000e+01,2.502665110150950767e+01,7.873999999999999489e-04,2.216999999999999874e-02,1.125317061747986959e-03,3.295453781347266742e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.700000000000000000e+01,2.602665110150950767e+01,3.225999999999999810e-04,1.154999999999999950e-02,1.001278614708026428e-03,2.128108021224595636e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.800000000000000000e+01,2.702665110150950767e+01,1.456000000000000154e-04,6.570000000000000319e-03,8.913918851643950732e-04,5.359716643629731242e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.900000000000000000e+01,2.802665110150950767e+01,7.920000000000000065e-05,3.830000000000000071e-03,7.938523716911240072e-04,4.888283185332184533e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+01,2.902665110150950767e+01,4.900000000000000519e-05,2.390000000000000197e-03,7.069655489957069050e-04,4.660840857613703092e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.100000000000000000e+01,3.002665110150950767e+01,2.680000000000000090e-05,1.340000000000000045e-03,6.295574944620502874e-04,4.544055182323512160e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.200000000000000000e+01,3.102665110150950767e+01,1.439999999999999935e-05,7.200000000000000453e-04,5.609326405200695895e-04,4.485915458409925338e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.300000000000000000e+01,3.202665110150950767e+01,7.600000000000000080e-06,3.800000000000000209e-04,4.997660603704174448e-04,4.463217729396709577e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.400000000000000000e+01,3.302665110150950767e+01,2.800000000000000297e-06,1.399999999999999877e-04,4.452993088542455302e-04,4.463042684089086470e-02,0.000000000000000000e+00,0.000000000000000000e+00
