SNR_o [dB],SNR_e [dB],BER,PER,RMSE cfo,RMSE sto,preamble miss rate,preamble false rate
1.000000000000000000e+01,1.902665110150950767e+01,5.934479999999999617e-02,4.595600000000000240e-01,1.172483580977245199e-01,4.548529501387273299e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000000e+01,2.002665110150950767e+01,4.761220000000000036e-02,3.886100000000000110e-01,1.172438153434934432e-01,4.024508432714540618e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.200000000000000000e+01,2.102665110150950767e+01,3.572140000000000037e-02,3.123699999999999810e-01,1.172385831796686900e-01,3.394169541285816827e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.300000000000000000e+01,2.202665110150950767e+01,2.455679999999999669e-02,2.330000000000000127e-01,1.172341818867831398e-01,2.738442103869909605e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.400000000000000000e+01,2.302665110150950767e+01,1.520579999999999848e-02,1.560999999999999888e-01,1.172336092549081388e-01,2.065796456575792028e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+01,2.402665110150950767e+01,8.287000000000000963e-03,9.356000000000000427e-02,1.172348331443251318e-01,1.466543981611409420e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.600000000000000000e+01,2.502665110150950767e+01,3.895400000000000251e-03,4.952999999999999764e-02,1.172313833616371453e-01,1.083024555354157314e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.700000000000000000e+01,2.602665110150950767e+01,1.499199999999999795e-03,2.239999999999999977e-02,1.172319264154011442e-01,5.965075439589780926e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.800000000000000000e+01,2.702665110150950767e+01,5.408000000000000263e-04,9.740000000000000394e-03,1.172364688319076642e-01,4.281203466899922705e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.900000000000000000e+01,2.802665110150950767e+01,1.456000000000000154e-04,4.329999999999999648e-03,1.172366685254207924e-01,2.021768254523855224e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+01,2.902665110150950767e+01,4.679999999999999915e-05,2.210000000000000159e-03,1.172383601568869338e-01,4.731212846617796619e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.100000000000000000e+01,3.002665110150950767e+01,1.919999999999999913e-05,9.600000000000000243e-04,1.172407149734487758e-01,4.598743034786918760e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.200000000000000000e+01,3.102665110150950767e+01,1.139999999999999927e-05,5.699999999999999772e-04,1.172397344045444378e-01,4.530624956890733773e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.300000000000000000e+01,3.202665110150950767e+01,6.199999999999999931e-06,3.099999999999999999e-04,1.172437511388264436e-01,4.487830767754186906e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.400000000000000000e+01,3.302665110150950767e+01,2.600000000000000094e-06,1.299999999999999886e-04,1.172435997868443852e-01,4.467066990767109419e-02,0.000000000000000000e+00,0.000000000000000000e+00
