Channel              :,CH1,CH2
Frequency            :,  ?,  ?
Period               :,  ?,  ?
PK-PK                :,456.0mV,80.00mV
Probe attenuation    :,1X,1X
Voltage per ADC value:,0.250000mV,2.500000mV
Time interval        :,2000.00000uS,2000.00000uS

index,CH1_Voltage(mV),CH2_Voltage(mV)
1,-184.000000,-3080.000000
2,-184.000000,-3080.000000
3,-180.000000,-3080.000000
4,-180.000000,-3080.000000
5,-184.000000,-3080.000000
6,-180.000000,-3080.000000
7,-180.000000,-3120.000000
8,-176.000000,-3080.000000
9,-180.000000,-3080.000000
10,-180.000000,-3080.000000
11,-176.000000,-3080.000000
12,-180.000000,-3080.000000
13,-180.000000,-3080.000000
14,-172.000000,-3080.000000
15,-176.000000,-3080.000000
16,-180.000000,-3080.000000
17,180.000000,-3080.000000
18,-68.000000,-3080.000000
19,-168.000000,-3040.000000
20,-172.000000,-3120.000000
21,-180.000000,-3080.000000
22,-180.000000,-3080.000000
23,-184.000000,-3120.000000
24,-180.000000,-3080.000000
25,-180.000000,-3120.000000
26,-184.000000,-3080.000000
27,-180.000000,-3080.000000
28,-176.000000,-3080.000000
29,-176.000000,-3080.000000
30,-180.000000,-3080.000000
31,-180.000000,-3080.000000
32,-176.000000,-3080.000000
33,-180.000000,-3080.000000
34,-176.000000,-3080.000000
35,-176.000000,-3080.000000
36,-180.000000,-3080.000000
37,-176.000000,-3080.000000
38,-180.000000,-3080.000000
39,-180.000000,-3080.000000
40,-184.000000,-3080.000000
41,-180.000000,-3080.000000
42,156.000000,-3080.000000
43,-40.000000,-3080.000000
44,-164.000000,-3080.000000
45,-180.000000,-3040.000000
46,-184.000000,-3080.000000
47,-176.000000,-3080.000000
48,-176.000000,-3080.000000
49,-180.000000,-3080.000000
50,-184.000000,-3080.000000
51,-180.000000,-3080.000000
52,-180.000000,-3080.000000
53,-180.000000,-3080.000000
54,-180.000000,-3080.000000
55,-180.000000,-3080.000000
56,-184.000000,-3080.000000
57,-180.000000,-3080.000000
58,-180.000000,-3080.000000
59,-180.000000,-3080.000000
60,-180.000000,-3080.000000
61,-172.000000,-3080.000000
62,-180.000000,-3080.000000
63,-172.000000,-3080.000000
64,-176.000000,-3080.000000
65,-180.000000,-3080.000000
66,-180.000000,-3080.000000
67,128.000000,-3080.000000
68,-8.000000,-3080.000000
69,-160.000000,-3080.000000
70,-176.000000,-3080.000000
71,-176.000000,-3080.000000
72,-176.000000,-3080.000000
73,-176.000000,-3080.000000
74,-180.000000,-3080.000000
75,-176.000000,-3080.000000
76,-176.000000,-3080.000000
77,-180.000000,-3080.000000
78,-180.000000,-3080.000000
79,-180.000000,-3080.000000
80,-176.000000,-3080.000000
81,-180.000000,-3080.000000
82,-176.000000,-3080.000000
83,-176.000000,-3080.000000
84,-180.000000,-3080.000000
85,-180.000000,-3080.000000
86,-184.000000,-3080.000000
87,-180.000000,-3080.000000
88,-180.000000,-3080.000000
89,-176.000000,-3080.000000
90,-176.000000,-3080.000000
91,-184.000000,-3080.000000
92,80.000000,-3040.000000
93,28.000000,-3080.000000
94,-152.000000,-3080.000000
95,-172.000000,-3080.000000
96,-180.000000,-3080.000000
97,-180.000000,-3080.000000
98,-180.000000,-3080.000000
99,-180.000000,-3080.000000
100,-176.000000,-3080.000000
101,-180.000000,-3080.000000
102,-180.000000,-3080.000000
103,-180.000000,-3080.000000
104,-184.000000,-3040.000000
105,-184.000000,-3080.000000
106,-180.000000,-3080.000000
107,-180.000000,-3080.000000
108,-176.000000,-3080.000000
109,-176.000000,-3080.000000
110,-180.000000,-3080.000000
111,-180.000000,-3080.000000
112,-172.000000,-3080.000000
113,-180.000000,-3080.000000
114,-184.000000,-3080.000000
115,-180.000000,-3080.000000
116,-180.000000,-3080.000000
117,52.000000,-3080.000000
118,68.000000,-3080.000000
119,-152.000000,-3080.000000
120,-172.000000,-3080.000000
121,-176.000000,-3080.000000
122,-180.000000,-3080.000000
123,-180.000000,-3080.000000
124,-176.000000,-3080.000000
125,-180.000000,-3080.000000
126,-180.000000,-3080.000000
127,-184.000000,-3080.000000
128,-184.000000,-3080.000000
129,-180.000000,-3080.000000
130,-180.000000,-3080.000000
131,-180.000000,-3080.000000
132,-176.000000,-3080.000000
133,-176.000000,-3080.000000
134,-176.000000,-3080.000000
135,-180.000000,-3080.000000
136,-180.000000,-3080.000000
137,-180.000000,-3120.000000
138,-180.000000,-3040.000000
139,-176.000000,-3120.000000
140,-172.000000,-3080.000000
141,-180.000000,-3080.000000
142,-4.000000,-3120.000000
143,128.000000,-3080.000000
144,-144.000000,-3080.000000
145,-180.000000,-3080.000000
146,-180.000000,-3080.000000
147,-180.000000,-3120.000000
148,-180.000000,-3080.000000
149,-180.000000,-3080.000000
150,-176.000000,-3080.000000
151,-180.000000,-3080.000000
152,-180.000000,-3080.000000
153,-180.000000,-3080.000000
154,-176.000000,-3080.000000
155,-180.000000,-3080.000000
156,-180.000000,-3080.000000
157,-184.000000,-3080.000000
158,-168.000000,-3080.000000
159,-180.000000,-3080.000000
160,-180.000000,-3080.000000
161,-176.000000,-3080.000000
162,-176.000000,-3120.000000
163,-172.000000,-3080.000000
164,-180.000000,-3080.000000
165,-180.000000,-3080.000000
166,-180.000000,-3080.000000
167,-56.000000,-3120.000000
168,184.000000,-3080.000000
169,-140.000000,-3120.000000
170,-168.000000,-3080.000000
171,-176.000000,-3040.000000
172,-176.000000,-3080.000000
173,-180.000000,-3080.000000
174,-180.000000,-3080.000000
175,-176.000000,-3080.000000
176,-180.000000,-3080.000000
177,-184.000000,-3080.000000
178,-180.000000,-3080.000000
179,-180.000000,-3080.000000
180,-180.000000,-3120.000000
181,-176.000000,-3080.000000
182,-180.000000,-3120.000000
183,-180.000000,-3080.000000
184,-180.000000,-3080.000000
185,-176.000000,-3080.000000
186,-180.000000,-3080.000000
187,-176.000000,-3120.000000
188,-176.000000,-3120.000000
189,-176.000000,-3080.000000
190,-180.000000,-3080.000000
191,-176.000000,-3080.000000
192,-112.000000,-3080.000000
193,192.000000,-3080.000000
194,-132.000000,-3080.000000
195,-172.000000,-3080.000000
196,-180.000000,-3080.000000
197,-172.000000,-3080.000000
198,-176.000000,-3080.000000
199,-180.000000,-3120.000000
200,-184.000000,-3080.000000
201,-176.000000,-3080.000000
202,-180.000000,-3040.000000
203,-180.000000,-3040.000000
204,-176.000000,-3080.000000
205,-184.000000,-3080.000000
206,-180.000000,-3080.000000
207,-180.000000,-3080.000000
208,-180.000000,-3080.000000
209,-180.000000,-3080.000000
210,-172.000000,-3080.000000
211,-176.000000,-3080.000000
212,-180.000000,-3080.000000
213,-180.000000,-3080.000000
214,-168.000000,-3080.000000
215,-180.000000,-3080.000000
216,-180.000000,-3080.000000
217,-176.000000,-3080.000000
218,200.000000,-3080.000000
219,-120.000000,-3080.000000
220,-168.000000,-3080.000000
221,-180.000000,-3080.000000
222,-184.000000,-3080.000000
223,-172.000000,-3080.000000
224,-180.000000,-3080.000000
225,-184.000000,-3080.000000
226,-184.000000,-3080.000000
227,-180.000000,-3080.000000
228,-176.000000,-3080.000000
229,-176.000000,-3080.000000
230,-176.000000,-3080.000000
231,-176.000000,-3080.000000
232,-180.000000,-3080.000000
233,-184.000000,-3080.000000
234,-176.000000,-3080.000000
235,-180.000000,-3120.000000
236,-180.000000,-3080.000000
237,-180.000000,-3080.000000
238,-184.000000,-3080.000000
239,-180.000000,-3080.000000
240,-180.000000,-3120.000000
241,-176.000000,-3080.000000
242,-176.000000,-3080.000000
243,192.000000,-3080.000000
244,-108.000000,-3120.000000
245,-172.000000,-3080.000000
246,-184.000000,-3080.000000
247,-176.000000,-3080.000000
248,-180.000000,-3080.000000
249,-180.000000,-3080.000000
250,-180.000000,-3080.000000
251,-184.000000,-3080.000000
252,-180.000000,-3120.000000
253,-180.000000,-3080.000000
254,-180.000000,-3120.000000
255,-180.000000,-3080.000000
256,-176.000000,-3080.000000
257,-180.000000,-3120.000000
258,-180.000000,-3080.000000
259,-180.000000,-3080.000000
260,-180.000000,-3080.000000
261,-180.000000,-3080.000000
262,-176.000000,-3080.000000
263,-172.000000,-3080.000000
264,-180.000000,-3080.000000
265,-176.000000,-3080.000000
266,-180.000000,-3120.000000
267,-184.000000,-3080.000000
268,188.000000,-3080.000000
269,-92.000000,-3080.000000
270,-172.000000,-3080.000000
271,-180.000000,-3080.000000
272,-180.000000,-3080.000000
273,-176.000000,-3080.000000
274,-180.000000,-3080.000000
275,-180.000000,-3080.000000
276,-176.000000,-3080.000000
277,-180.000000,-3080.000000
278,-176.000000,-3080.000000
279,-184.000000,-3080.000000
280,-176.000000,-3080.000000
281,-180.000000,-3080.000000
282,-180.000000,-3080.000000
283,-176.000000,-3080.000000
284,-184.000000,-3080.000000
285,-180.000000,-3080.000000
286,-176.000000,-3080.000000
287,-180.000000,-3080.000000
288,-184.000000,-3080.000000
289,-180.000000,-3080.000000
290,-184.000000,-3120.000000
291,-180.000000,-3080.000000
292,-176.000000,-3040.000000
293,176.000000,-3080.000000
294,-72.000000,-3080.000000
295,-164.000000,-3080.000000
296,-180.000000,-3080.000000
297,-180.000000,-3080.000000
298,-180.000000,-3080.000000
299,-172.000000,-3080.000000
300,-180.000000,-3080.000000
301,-180.000000,-3040.000000
302,-184.000000,-3080.000000
303,-184.000000,-3080.000000
