Channel              :,CH1,CH2
308,156.000000,-3080.000000
309,164.000000,-3080.000000
310,164.000000,-3080.000000
311,156.000000,-3080.000000
312,-160.000000,-3080.000000
313,-208.000000,-3080.000000
314,-212.000000,-3080.000000
315,-212.000000,-3040.000000
316,-212.000000,-3080.000000
317,-212.000000,-3080.000000
318,-216.000000,-3080.000000
319,-212.000000,-3080.000000
320,-216.000000,-3040.000000
321,-212.000000,-3080.000000
322,-212.000000,-3080.000000
323,-212.000000,-3080.000000
324,-212.000000,-3040.000000
325,-212.000000,-3080.000000
326,-212.000000,-3080.000000
327,-212.000000,-3080.000000
328,-212.000000,-3080.000000
329,-212.000000,-3080.000000
330,-212.000000,-3040.000000
331,-208.000000,-3040.000000
332,-208.000000,-3120.000000
333,-212.000000,-3040.000000
334,-216.000000,-3080.000000
335,-216.000000,-3080.000000
336,-212.000000,-3040.000000
337,156.000000,-3040.000000
338,-128.000000,-3040.000000
339,-204.000000,-3080.000000
340,-212.000000,-3080.000000
341,-212.000000,-3080.000000
342,-208.000000,-3080.000000
343,-216.000000,-3080.000000
344,-208.000000,-3080.000000
345,-212.000000,-3080.000000
346,-212.000000,-3080.000000
347,-208.000000,-3040.000000
348,-216.000000,-3080.000000
349,-208.000000,-3080.000000
350,-212.000000,-3040.000000
351,-208.000000,-3080.000000
352,-216.000000,-3080.000000
353,-212.000000,-3080.000000
354,-208.000000,-3080.000000
355,-204.000000,-3080.000000
356,-212.000000,-3080.000000
357,-212.000000,-3080.000000
358,-212.000000,-3080.000000
359,-208.000000,-3040.000000
360,-212.000000,-3080.000000
361,-208.000000,-3080.000000
362,156.000000,-3080.000000
363,-120.000000,-3040.000000
364,-200.000000,-3080.000000
365,-208.000000,-3080.000000
366,-216.000000,-3080.000000
367,-212.000000,-3080.000000
368,-212.000000,-3080.000000
369,-212.000000,-3080.000000
370,-208.000000,-3080.000000
371,-212.000000,-3040.000000
372,-208.000000,-3080.000000
373,-208.000000,-3080.000000
374,-208.000000,-3080.000000
375,-212.000000,-3040.000000
376,-208.000000,-3080.000000
377,-212.000000,-3080.000000
378,-208.000000,-3080.000000
379,-212.000000,-3080.000000
380,-208.000000,-3080.000000
381,-212.000000,-3080.000000
382,-208.000000,-3080.000000
383,-212.000000,-3080.000000
384,-212.000000,-3080.000000
385,-212.000000,-3080.000000
386,-200.000000,-3080.000000
387,152.000000,-3080.000000
388,-104.000000,-3080.000000
389,-200.000000,-3080.000000
390,-212.000000,-3040.000000
391,-212.000000,-3040.000000
392,-212.000000,-3080.000000
393,-212.000000,-3080.000000
394,-212.000000,-3080.000000
395,-208.000000,-3040.000000
396,-212.000000,-3080.000000
397,-212.000000,-3080.000000
398,-204.000000,-3080.000000
399,-212.000000,-3040.000000
400,-212.000000,-3080.000000
401,-208.000000,-3080.000000
402,-212.000000,-3040.000000
403,-208.000000,-3080.000000
404,-212.000000,-3080.000000
405,-212.000000,-3080.000000
406,-216.000000,-3080.000000
407,-212.000000,-3080.000000
408,-212.000000,-3080.000000
409,-208.000000,-3080.000000
410,-216.000000,-3080.000000
411,-212.000000,-3080.000000
412,140.000000,-3080.000000
413,-84.000000,-3080.000000
414,-200.000000,-3080.000000
415,-212.000000,-3080.000000
416,-212.000000,-3040.000000
417,-212.000000,-3120.000000
418,-212.000000,-3080.000000
419,-212.000000,-3080.000000
420,-208.000000,-3080.000000
421,-212.000000,-3080.000000
422,-212.000000,-3080.000000
423,-212.000000,-3080.000000
424,-208.000000,-3080.000000
425,-212.000000,-3080.000000
426,-212.000000,-3040.000000
427,-212.000000,-3080.000000
428,-212.000000,-3080.000000
429,-208.000000,-3080.000000
430,-212.000000,-3080.000000
431,-212.000000,-3080.000000
432,-212.000000,-3080.000000
433,-212.000000,-3080.000000
434,-212.000000,-3080.000000
435,-212.000000,-3080.000000
436,-204.000000,-3080.000000
437,124.000000,-3080.000000
438,-68.000000,-3080.000000
439,-192.000000,-3080.000000
440,-208.000000,-3080.000000
441,-208.000000,-3080.000000
442,-212.000000,-3080.000000
443,-212.000000,-3080.000000
444,-216.000000,-3080.000000
445,-208.000000,-3080.000000
446,-212.000000,-3080.000000
447,-212.000000,-3080.000000
448,-212.000000,-3040.000000
449,-216.000000,-3080.000000
450,-212.000000,-3080.000000
451,-208.000000,-3040.000000
452,-212.000000,-3080.000000
453,-208.000000,-3080.000000
454,-208.000000,-3080.000000
455,-216.000000,-3080.000000
456,-212.000000,-3080.000000
457,-216.000000,-3080.000000
458,-208.000000,-3080.000000
459,-208.000000,-3080.000000
460,-216.000000,-3080.000000
461,-212.000000,-3040.000000
462,108.000000,-3080.000000
463,-44.000000,-3080.000000
464,-192.000000,-3080.000000
465,-208.000000,-3080.000000
466,-212.000000,-3080.000000
467,-208.000000,-3080.000000
468,-208.000000,-3080.000000
469,-216.000000,-3040.000000
470,-212.000000,-3080.000000
471,-212.000000,-3080.000000
472,-212.000000,-3040.000000
473,-208.000000,-3080.000000
474,-208.000000,-3080.000000
475,-208.000000,-3080.000000
476,-208.000000,-3080.000000
477,-208.000000,-3080.000000
478,-212.000000,-3040.000000
479,-208.000000,-3040.000000
480,-212.000000,-3080.000000
481,-212.000000,-3080.000000
482,-212.000000,-3080.000000
483,-208.000000,-3080.000000
484,-212.000000,-3080.000000
485,-208.000000,-3080.000000
486,-216.000000,-3080.000000
487,76.000000,-3040.000000
488,-16.000000,-3080.000000
489,-192.000000,-3080.000000
490,-204.000000,-3080.000000
491,-204.000000,-3080.000000
492,-212.000000,-3080.000000
493,-212.000000,-3080.000000
494,-208.000000,-3080.000000
495,-208.000000,-3040.000000
496,-212.000000,-3080.000000
497,-216.000000,-3080.000000
498,-212.000000,-3080.000000
499,-212.000000,-3080.000000
500,-212.000000,-3040.000000
501,-216.000000,-3040.000000
502,-208.000000,-3080.000000
503,-208.000000,-3040.000000
504,-208.000000,-3040.000000
505,-212.000000,-3080.000000
506,-208.000000,-3080.000000
507,-216.000000,-3080.000000
508,-212.000000,-3080.000000
509,-212.000000,-3080.000000
510,-212.000000,-3080.000000
511,-208.000000,-3080.000000
512,44.000000,-3080.000000
513,16.000000,-3080.000000
514,-184.000000,-3080.000000
515,-204.000000,-3080.000000
516,-212.000000,-3080.000000
517,-212.000000,-3040.000000
518,-216.000000,-3080.000000
519,-208.000000,-3080.000000
520,-208.000000,-3080.000000
521,-208.000000,-3080.000000
522,-216.000000,-3080.000000
523,-208.000000,-3080.000000
524,-208.000000,-3080.000000
525,-212.000000,-3040.000000
526,-212.000000,-3080.000000
527,-212.000000,-3080.000000
528,-208.000000,-3080.000000
529,-208.000000,-3080.000000
530,-208.000000,-3080.000000
531,-212.000000,-3080.000000
532,-212.000000,-3080.000000
533,-212.000000,-3080.000000
534,-212.000000,-3080.000000
535,-212.000000,-3080.000000
536,-212.000000,-3040.000000
537,12.000000,-3080.000000
538,52.000000,-3040.000000
539,-180.000000,-3040.000000
540,-204.000000,-3080.000000
541,-216.000000,-3080.000000
542,-208.000000,-3080.000000
543,-208.000000,-3080.000000
544,-212.000000,-3080.000000
545,-208.000000,-3080.000000
546,-204.000000,-3080.000000
547,-208.000000,-3080.000000
548,-212.000000,-3080.000000
549,-212.000000,-3080.000000
550,-212.000000,-3080.000000
551,-212.000000,-3040.000000
552,-212.000000,-3080.000000
553,-212.000000,-3080.000000
554,-212.000000,-3080.000000
555,-212.000000,-3080.000000
556,-212.000000,-3040.000000
557,-212.000000,-3040.000000
558,-212.000000,-3080.000000
559,-212.000000,-3080.000000
560,-208.000000,-3080.000000
561,-212.000000,-3040.000000
562,-32.000000,-3080.000000
563,96.000000,-3080.000000
564,-180.000000,-3040.000000
565,-212.000000,-3080.000000
566,-212.000000,-3080.000000
567,-212.000000,-3040.000000
568,-212.000000,-3080.000000
569,-208.000000,-3080.000000
570,-212.000000,-3080.000000
571,-216.000000,-3080.000000
572,-212.000000,-3040.000000
573,-208.000000,-3080.000000
574,-212.000000,-3080.000000
575,-208.000000,-3080.000000
576,-212.000000,-3080.000000
577,-212.000000,-3080.000000
578,-212.000000,-3080.000000
579,-212.000000,-3080.000000
580,-212.000000,-3080.000000
581,-216.000000,-3040.000000
582,-212.000000,-3080.000000
583,-212.000000,-3080.000000
584,-208.000000,-3080.000000
585,-208.000000,-3080.000000
586,-216.000000,-3080.000000
587,-76.000000,-3040.000000
588,148.000000,-3040.000000
589,-176.000000,-3080.000000
590,-204.000000,-3080.000000
591,-208.000000,-3080.000000
592,-212.000000,-3080.000000
593,-216.000000,-3080.000000
594,-212.000000,-3080.000000
595,-212.000000,-3080.000000
596,-212.000000,-3080.000000
597,-208.000000,-3080.000000
598,-208.000000,-3080.000000
599,-208.000000,-3080.000000
600,-212.000000,-3080.000000
601,-208.000000,-3040.000000
602,-216.000000,-3080.000000
603,-212.000000,-3040.000000
604,-212.000000,-3080.000000
605,-208.000000,-3040.000000
606,-208.000000,-3080.000000
607,-208.000000,-3080.000000
608,-216.000000,-3080.000000
609,-212.000000,-3040.000000
610,-212.000000,-3080.000000
611,-216.000000,-3080.000000
612,-120.000000,-3080.000000
613,160.000000,-3080.000000
614,-164.000000,-3080.000000
615,-204.000000,-3080.000000
616,-212.000000,-3080.000000
617,-212.000000,-3080.000000
618,-212.000000,-3080.000000
619,-212.000000,-3080.000000
620,-212.000000,-3080.000000
621,-212.000000,-3080.000000
622,-208.000000,-3080.000000
623,-212.000000,-3080.000000
624,-208.000000,-3080.000000
625,-212.000000,-3080.000000
626,-212.000000,-3080.000000
627,-212.000000,-3080.000000
628,-208.000000,-3080.000000
629,-212.000000,-3080.000000
630,-204.000000,-3080.000000
631,-208.000000,-3080.000000
632,-212.000000,-3080.000000
633,-212.000000,-3080.000000
634,-208.000000,-3080.000000
635,-208.000000,-3080.000000
636,-204.000000,-3080.000000
637,-172.000000,-3040.000000
638,172.000000,-3080.000000
639,-160.000000,-3080.000000
640,-204.000000,-3080.000000
641,-212.000000,-3080.000000
642,-212.000000,-3080.000000
643,-208.000000,-3080.000000
644,-212.000000,-3080.000000
645,-208.000000,-3080.000000
646,-212.000000,-3080.000000
647,-212.000000,-3080.000000
648,-212.000000,-3080.000000
649,-212.000000,-3040.000000
650,-212.000000,-3080.000000
651,-208.000000,-3080.000000
652,-212.000000,-3080.000000
653,-208.000000,-3080.000000
654,-212.000000,-3080.000000
655,-212.000000,-3080.000000
656,-216.000000,-3040.000000
657,-208.000000,-3040.000000
658,-208.000000,-3080.000000
659,-208.000000,-3080.000000
660,-208.000000,-3040.000000
661,-208.000000,-3080.000000
662,-216.000000,-3080.000000
663,172.000000,-3080.000000
664,-148.000000,-3080.000000
665,-200.000000,-3080.000000
666,-204.000000,-3040.000000
667,-208.000000,-3040.000000
668,-212.000000,-3040.000000
669,-212.000000,-3080.000000
670,-212.000000,-3080.000000
671,-220.000000,-3080.000000
672,-208.000000,-3080.000000
673,-208.000000,-3080.000000
674,-208.000000,-3040.000000
675,-204.000000,-3080.000000
676,-212.000000,-3080.000000
677,-208.000000,-3080.000000
678,-212.000000,-3080.000000
679,-212.000000,-3040.000000
680,-212.000000,-3040.000000
681,-208.000000,-3080.000000
682,-212.000000,-3040.000000
683,-216.000000,-3080.000000
684,-204.000000,-3080.000000
685,-208.000000,-3080.000000
686,-212.000000,-3080.000000
687,-208.000000,-3080.000000
688,164.000000,-3080.000000
689,-140.000000,-3080.000000
690,-196.000000,-3080.000000
691,-208.000000,-3080.000000
692,-208.000000,-3080.000000
693,-216.000000,-3080.000000
694,-212.000000,-3080.000000
695,-208.000000,-3080.000000
696,-208.000000,-3080.000000
697,-216.000000,-3080.000000
698,-212.000000,-3080.000000
699,-212.000000,-3080.000000
700,-212.000000,-3080.000000
701,-208.000000,-3080.000000
702,-216.000000,-3080.000000
703,-216.000000,-3080.000000
704,-208.000000,-3080.000000
705,-208.000000,-3080.000000
706,-208.000000,-3080.000000
707,-208.000000,-3080.000000
708,-208.000000,-3080.000000
709,-208.000000,-3080.000000
710,-224.000000,-3080.000000
711,-208.000000,-3040.000000
712,-212.000000,-3080.000000
713,160.000000,-3040.000000
714,-128.000000,-3080.000000
715,-200.000000,-3080.000000
716,-212.000000,-3080.000000
717,-212.000000,-3040.000000
718,-216.000000,-3080.000000
719,-212.000000,-3080.000000
720,-208.000000,-3040.000000
721,-208.000000,-3080.000000
722,-212.000000,-3040.000000
723,-212.000000,-3080.000000
724,-212.000000,-3080.000000
725,-212.000000,-3080.000000
726,-208.000000,-3040.000000
727,-212.000000,-3040.000000
728,-208.000000,-3080.000000
729,-208.000000,-3040.000000
730,-208.000000,-3080.000000
731,-212.000000,-3080.000000
732,-208.000000,-3080.000000
733,-212.000000,-3080.000000
734,-212.000000,-3040.000000
735,-208.000000,-3080.000000
736,-208.000000,-3080.000000
737,-208.000000,-3080.000000
738,148.000000,-3080.000000
739,-112.000000,-3080.000000
740,-200.000000,-3080.000000
741,-212.000000,-3080.000000
742,-208.000000,-3080.000000
743,-212.000000,-3080.000000
744,-212.000000,-3080.000000
745,-208.000000,-3080.000000
746,-212.000000,-3080.000000
747,-216.000000,-3040.000000
748,-212.000000,-3080.000000
749,-212.000000,-3080.000000
750,-212.000000,-3080.000000
751,-204.000000,-3080.000000
752,-212.000000,-3080.000000
753,-212.000000,-3080.000000
754,-208.000000,-3080.000000
755,-208.000000,-3080.000000
756,-212.000000,-3040.000000
757,-212.000000,-3080.000000
758,-208.000000,-3040.000000
759,-208.000000,-3080.000000
760,-212.000000,-3080.000000
761,-208.000000,-3080.000000
762,-208.000000,-3080.000000
763,148.000000,-3080.000000
764,-96.000000,-3080.000000
765,-200.000000,-3080.000000
766,-212.000000,-3080.000000
767,-208.000000,-3040.000000
768,-208.000000,-3080.000000
769,-212.000000,-3080.000000
770,-212.000000,-3080.000000
771,-212.000000,-3080.000000
772,-212.000000,-3040.000000
773,-212.000000,-3080.000000
774,-208.000000,-3080.000000
775,-212.000000,-3080.000000
776,-208.000000,-3040.000000
777,-212.000000,-3080.000000
778,-212.000000,-3080.000000
779,-212.000000,-3080.000000
780,-212.000000,-3080.000000
781,-204.000000,-3080.000000
782,-216.000000,-3080.000000
783,-212.000000,-3080.000000
784,-208.000000,-3080.000000
785,-212.000000,-3080.000000
786,-208.000000,-3080.000000
787,-212.000000,-3040.000000
788,136.000000,-3080.000000
789,-76.000000,-3080.000000
790,-192.000000,-3080.000000
791,-208.000000,-3080.000000
792,-212.000000,-3080.000000
793,-212.000000,-3080.000000
794,-212.000000,-3080.000000
795,-212.000000,-3080.000000
796,-212.000000,-3040.000000
797,-212.000000,-3080.000000
798,-212.000000,-3080.000000
799,-208.000000,-3080.000000
800,-208.000000,-3080.000000
801,-216.000000,-3080.000000
802,-212.000000,-3080.000000
803,-212.000000,-3080.000000
804,-216.000000,-3080.000000
805,-208.000000,-3080.000000
806,-208.000000,-3120.000000
807,-208.000000,-3080.000000
808,-208.000000,-3080.000000
809,-212.000000,-3080.000000
810,-216.000000,-3080.000000
811,-212.000000,-3040.000000
812,-212.000000,-3040.000000
813,112.000000,-3080.000000
814,192.000000,-3080.000000
815,240.000000,-3080.000000
816,244.000000,-3080.000000
817,248.000000,-3080.000000
818,244.000000,-3080.000000
819,244.000000,-3080.000000
820,244.000000,-3040.000000
821,252.000000,-3040.000000
822,244.000000,-3080.000000
823,240.000000,-3080.000000
824,248.000000,-3040.000000
825,240.000000,-3080.000000
826,244.000000,-3040.000000
827,248.000000,-3040.000000
828,244.000000,-3040.000000
829,244.000000,-3080.000000
830,244.000000,-3080.000000
831,244.000000,-3040.000000
832,244.000000,-3040.000000
833,244.000000,-3080.000000
834,144.000000,-3080.000000
835,140.000000,-3080.000000
836,140.000000,-3080.000000
837,140.000000,-3080.000000
838,140.000000,-3080.000000
839,144.000000,-3080.000000
840,140.000000,-3080.000000
841,136.000000,-3080.000000
842,136.000000,-3040.000000
843,132.000000,-3080.000000
844,132.000000,-3080.000000
845,140.000000,-3080.000000
846,140.000000,-3080.000000
847,144.000000,-3080.000000
848,144.000000,-3080.000000
849,140.000000,-3080.000000
850,140.000000,-3080.000000
851,140.000000,-3040.000000
852,132.000000,-3080.000000
853,136.000000,-3080.000000
854,140.000000,-3080.000000
855,140.000000,-3080.000000
856,140.000000,-3080.000000
857,140.000000,-3080.000000
858,140.000000,-3080.000000
859,144.000000,-3040.000000
860,136.000000,-3080.000000
861,136.000000,-3080.000000
862,140.000000,-3080.000000
863,132.000000,-3080.000000
864,140.000000,-3080.000000
865,144.000000,-3080.000000
866,136.000000,-3080.000000
867,144.000000,-3040.000000
868,136.000000,-3080.000000
869,132.000000,-3080.000000
870,136.000000,-3040.000000
871,136.000000,-3080.000000
872,140.000000,-3080.000000
873,140.000000,-3080.000000
874,140.000000,-3080.000000
875,144.000000,-3080.000000
876,152.000000,-3080.000000
877,136.000000,-3080.000000
878,132.000000,-3080.000000
879,140.000000,-3040.000000
880,208.000000,-3080.000000
881,-140.000000,-3080.000000
882,-212.000000,-3080.000000
883,-220.000000,-3080.000000
884,-224.000000,-3080.000000
885,-224.000000,-3120.000000
886,-220.000000,-3080.000000
887,-224.000000,-3080.000000
888,-224.000000,-3080.000000
889,-104.000000,-3080.000000
890,-208.000000,-3080.000000
891,-220.000000,-3080.000000
892,-216.000000,-3080.000000
893,-224.000000,-3080.000000
894,-224.000000,-3080.000000
895,-220.000000,-3080.000000
896,-228.000000,-3120.000000
897,-168.000000,-3080.000000
898,-212.000000,-3040.000000
899,-220.000000,-3080.000000
900,-220.000000,-3080.000000
901,-220.000000,-3080.000000
902,-220.000000,-3080.000000
903,-224.000000,-3080.000000
904,12.000000,-3080.000000
905,-196.000000,-3080.000000
906,-212.000000,-3040.000000
907,-224.000000,-3080.000000
908,-228.000000,-3080.000000
909,-224.000000,-3040.000000
910,-220.000000,-3080.000000
911,-224.000000,-3080.000000
912,-92.000000,-3080.000000
913,-204.000000,-3080.000000
914,-216.000000,-3080.000000
915,-220.000000,-3080.000000
916,-216.000000,-3080.000000
917,-220.000000,-3080.000000
918,-224.000000,-3080.000000
919,-224.000000,-3080.000000
920,-156.000000,-3080.000000
921,-212.000000,-3080.000000
922,-216.000000,-3080.000000
923,-220.000000,-3080.000000
924,-220.000000,-3080.000000
925,-224.000000,-3080.000000
926,-220.000000,-3080.000000
927,12.000000,-3040.000000
928,-192.000000,-3080.000000
929,-212.000000,-3080.000000
930,-216.000000,-3080.000000
931,-224.000000,-3080.000000
932,-220.000000,-3080.000000
933,-220.000000,-3080.000000
