Channel              :,CH1,CH2
Frequency            :,  ?,  ?
Period               :,  ?,  ?
PK-PK                :,452.0mV,80.00mV
Probe attenuation    :,1X,1X
Voltage per ADC value:,0.250000mV,2.500000mV
Time interval        :,400.00000uS,400.00000uS

index,CH1_Voltage(mV),CH2_Voltage(mV)
1,-176.000000,-3080.000000
2,-176.000000,-3080.000000
3,-180.000000,-3080.000000
4,-176.000000,-3080.000000
5,-176.000000,-3080.000000
6,-176.000000,-3080.000000
7,-176.000000,-3080.000000
8,-180.000000,-3120.000000
9,-180.000000,-3080.000000
10,-176.000000,-3080.000000
11,-184.000000,-3080.000000
12,-180.000000,-3080.000000
13,-176.000000,-3080.000000
14,-176.000000,-3080.000000
15,-180.000000,-3080.000000
16,-172.000000,-3080.000000
17,-180.000000,-3080.000000
18,-176.000000,-3080.000000
19,-180.000000,-3080.000000
20,-184.000000,-3080.000000
21,-180.000000,-3080.000000
22,-176.000000,-3080.000000
23,-180.000000,-3080.000000
24,-180.000000,-3080.000000
25,-176.000000,-3120.000000
26,-180.000000,-3080.000000
27,-180.000000,-3120.000000
28,-180.000000,-3080.000000
29,-176.000000,-3080.000000
30,-180.000000,-3080.000000
31,-184.000000,-3080.000000
32,-184.000000,-3080.000000
33,-180.000000,-3080.000000
34,-180.000000,-3080.000000
35,-176.000000,-3080.000000
36,-180.000000,-3080.000000
37,-184.000000,-3080.000000
38,-180.000000,-3080.000000
39,-180.000000,-3080.000000
40,-176.000000,-3080.000000
41,-180.000000,-3120.000000
42,-180.000000,-3080.000000
43,-180.000000,-3080.000000
44,-180.000000,-3080.000000
45,-184.000000,-3080.000000
46,-176.000000,-3080.000000
47,-180.000000,-3080.000000
48,-176.000000,-3080.000000
49,-180.000000,-3080.000000
50,-180.000000,-3040.000000
51,-180.000000,-3080.000000
52,-176.000000,-3080.000000
53,-180.000000,-3080.000000
54,-184.000000,-3080.000000
55,-184.000000,-3080.000000
56,-180.000000,-3080.000000
57,-172.000000,-3080.000000
58,-180.000000,-3080.000000
59,-176.000000,-3120.000000
60,-180.000000,-3080.000000
61,-180.000000,-3080.000000
62,-180.000000,-3080.000000
63,-180.000000,-3080.000000
64,-176.000000,-3080.000000
65,-176.000000,-3080.000000
66,-176.000000,-3080.000000
67,-184.000000,-3080.000000
68,-184.000000,-3080.000000
69,-176.000000,-3120.000000
70,-176.000000,-3080.000000
71,-180.000000,-3120.000000
72,-180.000000,-3080.000000
73,-180.000000,-3080.000000
74,-180.000000,-3080.000000
75,-184.000000,-3080.000000
76,-176.000000,-3120.000000
77,-176.000000,-3080.000000
78,-180.000000,-3080.000000
79,-176.000000,-3120.000000
80,-176.000000,-3080.000000
81,-180.000000,-3120.000000
82,-180.000000,-3080.000000
83,-180.000000,-3080.000000
84,-176.000000,-3080.000000
85,-180.000000,-3120.000000
86,-180.000000,-3080.000000
87,-176.000000,-3080.000000
88,-176.000000,-3080.000000
89,-180.000000,-3080.000000
90,-180.000000,-3080.000000
91,-180.000000,-3080.000000
92,-176.000000,-3080.000000
93,-180.000000,-3080.000000
94,-180.000000,-3080.000000
95,-180.000000,-3080.000000
96,-180.000000,-3080.000000
97,-180.000000,-3080.000000
98,-180.000000,-3080.000000
99,-176.000000,-3120.000000
100,-180.000000,-3080.000000
101,-152.000000,-3080.000000
102,-12.000000,-3080.000000
103,92.000000,-3080.000000
104,164.000000,-3080.000000
105,188.000000,-3080.000000
106,192.000000,-3080.000000
107,128.000000,-3080.000000
108,24.000000,-3080.000000
109,-52.000000,-3080.000000
110,-96.000000,-3080.000000
111,-128.000000,-3120.000000
112,-144.000000,-3080.000000
113,-156.000000,-3080.000000
114,-168.000000,-3080.000000
115,-172.000000,-3080.000000
116,-176.000000,-3080.000000
117,-176.000000,-3080.000000
118,-176.000000,-3080.000000
119,-176.000000,-3080.000000
120,-180.000000,-3080.000000
121,-176.000000,-3080.000000
122,-180.000000,-3080.000000
123,-180.000000,-3080.000000
124,-180.000000,-3080.000000
125,-180.000000,-3080.000000
126,-180.000000,-3080.000000
127,-176.000000,-3080.000000
128,-180.000000,-3080.000000
129,-180.000000,-3080.000000
130,-184.000000,-3040.000000
131,-180.000000,-3080.000000
132,-180.000000,-3080.000000
133,-180.000000,-3080.000000
134,-176.000000,-3080.000000
135,-180.000000,-3080.000000
136,-180.000000,-3080.000000
137,-180.000000,-3080.000000
138,-180.000000,-3080.000000
139,-176.000000,-3080.000000
140,-180.000000,-3040.000000
141,-180.000000,-3080.000000
142,-180.000000,-3080.000000
143,-180.000000,-3080.000000
144,-180.000000,-3080.000000
145,-180.000000,-3040.000000
146,-184.000000,-3080.000000
147,-180.000000,-3080.000000
148,-180.000000,-3080.000000
149,-180.000000,-3080.000000
150,-176.000000,-3080.000000
151,-180.000000,-3080.000000
152,-176.000000,-3080.000000
153,-184.000000,-3080.000000
154,-180.000000,-3080.000000
155,-176.000000,-3080.000000
156,-176.000000,-3080.000000
157,-176.000000,-3080.000000
158,-176.000000,-3080.000000
159,-180.000000,-3080.000000
160,-176.000000,-3080.000000
161,-184.000000,-3080.000000
162,-180.000000,-3080.000000
163,-180.000000,-3080.000000
164,-180.000000,-3080.000000
165,-180.000000,-3080.000000
166,-180.000000,-3080.000000
167,-180.000000,-3080.000000
168,-176.000000,-3080.000000
169,-180.000000,-3040.000000
170,-180.000000,-3080.000000
171,-184.000000,-3080.000000
172,-180.000000,-3080.000000
173,-176.000000,-3080.000000
174,-180.000000,-3080.000000
175,-180.000000,-3080.000000
176,-184.000000,-3080.000000
177,-184.000000,-3080.000000
178,-180.000000,-3080.000000
179,-184.000000,-3080.000000
180,-176.000000,-3080.000000
181,-180.000000,-3080.000000
182,-184.000000,-3080.000000
183,-184.000000,-3080.000000
184,-184.000000,-3080.000000
185,-180.000000,-3080.000000
186,-184.000000,-3040.000000
187,-184.000000,-3080.000000
188,-180.000000,-3040.000000
189,-180.000000,-3080.000000
190,-180.000000,-3080.000000
191,-176.000000,-3080.000000
192,-180.000000,-3080.000000
193,-180.000000,-3080.000000
194,-184.000000,-3080.000000
195,-180.000000,-3080.000000
196,-176.000000,-3080.000000
197,-180.000000,-3080.000000
198,-180.000000,-3120.000000
199,-184.000000,-3080.000000
200,-180.000000,-3080.000000
201,-176.000000,-3040.000000
202,-176.000000,-3080.000000
203,-176.000000,-3080.000000
204,-180.000000,-3080.000000
205,-184.000000,-3040.000000
206,-184.000000,-3080.000000
207,-184.000000,-3080.000000
208,-180.000000,-3080.000000
209,-180.000000,-3080.000000
210,-180.000000,-3080.000000
211,-184.000000,-3080.000000
212,-176.000000,-3080.000000
213,-176.000000,-3080.000000
214,-184.000000,-3080.000000
215,-180.000000,-3080.000000
216,-180.000000,-3080.000000
217,-180.000000,-3080.000000
218,-180.000000,-3080.000000
219,-180.000000,-3080.000000
220,-180.000000,-3080.000000
221,-180.000000,-3080.000000
222,-180.000000,-3080.000000
223,-180.000000,-3080.000000
224,-176.000000,-3080.000000
225,-180.000000,-3080.000000
226,-180.000000,-3080.000000
227,-64.000000,-3120.000000
228,48.000000,-3080.000000
229,148.000000,-3040.000000
230,180.000000,-3040.000000
231,200.000000,-3080.000000
232,188.000000,-3080.000000
233,60.000000,-3080.000000
234,-20.000000,-3080.000000
235,-84.000000,-3080.000000
236,-116.000000,-3120.000000
237,-136.000000,-3080.000000
238,-152.000000,-3080.000000
239,-160.000000,-3080.000000
240,-168.000000,-3080.000000
241,-172.000000,-3080.000000
242,-176.000000,-3080.000000
243,-176.000000,-3080.000000
244,-176.000000,-3080.000000
245,-180.000000,-3080.000000
246,-180.000000,-3080.000000
247,-180.000000,-3080.000000
248,-180.000000,-3080.000000
249,-180.000000,-3080.000000
250,-176.000000,-3080.000000
251,-180.000000,-3120.000000
252,-180.000000,-3080.000000
253,-176.000000,-3080.000000
254,-180.000000,-3080.000000
255,-180.000000,-3080.000000
256,-184.000000,-3080.000000
257,-180.000000,-3080.000000
258,-180.000000,-3120.000000
259,-180.000000,-3080.000000
260,-176.000000,-3080.000000
261,-180.000000,-3080.000000
262,-180.000000,-3080.000000
263,-180.000000,-3080.000000
264,-180.000000,-3080.000000
265,-176.000000,-3080.000000
266,-180.000000,-3080.000000
267,-180.000000,-3080.000000
268,-184.000000,-3080.000000
269,-180.000000,-3080.000000
270,-180.000000,-3080.000000
271,-180.000000,-3080.000000
272,-180.000000,-3080.000000
273,-180.000000,-3080.000000
274,-180.000000,-3080.000000
275,-180.000000,-3080.000000
276,-184.000000,-3080.000000
277,-176.000000,-3040.000000
278,-180.000000,-3080.000000
279,-180.000000,-3080.000000
280,-180.000000,-3080.000000
281,-180.000000,-3080.000000
282,-180.000000,-3080.000000
283,-176.000000,-3120.000000
284,-176.000000,-3080.000000
285,-176.000000,-3080.000000
286,-180.000000,-3080.000000
287,-180.000000,-3080.000000
288,-180.000000,-3080.000000
289,-180.000000,-3040.000000
290,-176.000000,-3080.000000
291,-180.000000,-3080.000000
292,-184.000000,-3080.000000
293,-180.000000,-3080.000000
294,-176.000000,-3080.000000
295,-180.000000,-3080.000000
296,-180.000000,-3080.000000
297,-180.000000,-3080.000000
298,-184.000000,-3080.000000
299,-180.000000,-3080.000000
300,-180.000000,-3080.000000
301,-180.000000,-3080.000000
302,-184.000000,-3120.000000
303,-184.000000,-3080.000000
