Channel              :,CH1,CH2
Frequency            :,  ?,  ?
Period               :,  ?,  ?
PK-PK                :,192.0mV,80.00mV
Probe attenuation    :,1X,1X
Voltage per ADC value:,0.250000mV,2.500000mV
Time interval        :,400.00000uS,400.00000uS

index,CH1_Voltage(mV),CH2_Voltage(mV)
1,-448.000000,-3120.000000
2,-448.000000,-3120.000000
3,-452.000000,-3080.000000
4,-452.000000,-3120.000000
5,-448.000000,-3120.000000
6,-452.000000,-3080.000000
7,-452.000000,-3120.000000
8,-448.000000,-3080.000000
9,-452.000000,-3120.000000
10,-452.000000,-3080.000000
11,-452.000000,-3080.000000
12,-452.000000,-3080.000000
13,-448.000000,-3080.000000
14,-452.000000,-3120.000000
15,-452.000000,-3120.000000
16,-452.000000,-3080.000000
17,-448.000000,-3120.000000
18,-452.000000,-3080.000000
19,-452.000000,-3080.000000
20,-452.000000,-3120.000000
21,-448.000000,-3080.000000
22,-448.000000,-3080.000000
23,-452.000000,-3080.000000
24,-452.000000,-3080.000000
25,-452.000000,-3120.000000
26,-448.000000,-3080.000000
27,-452.000000,-3080.000000
28,-452.000000,-3080.000000
29,-448.000000,-3080.000000
30,-452.000000,-3080.000000
31,-452.000000,-3120.000000
32,-452.000000,-3080.000000
33,-448.000000,-3080.000000
34,-452.000000,-3120.000000
35,-452.000000,-3120.000000
36,-448.000000,-3080.000000
37,-452.000000,-3080.000000
38,-452.000000,-3080.000000
39,-452.000000,-3080.000000
40,-448.000000,-3120.000000
41,-452.000000,-3120.000000
42,-448.000000,-3120.000000
43,-412.000000,-3120.000000
44,-376.000000,-3080.000000
45,-356.000000,-3080.000000
46,-332.000000,-3080.000000
47,-312.000000,-3080.000000
48,-300.000000,-3080.000000
49,-280.000000,-3080.000000
50,-272.000000,-3080.000000
51,-276.000000,-3080.000000
52,-280.000000,-3080.000000
53,-288.000000,-3120.000000
54,-296.000000,-3080.000000
55,-300.000000,-3080.000000
56,-300.000000,-3080.000000
57,-304.000000,-3080.000000
58,-312.000000,-3080.000000
59,-316.000000,-3080.000000
60,-348.000000,-3080.000000
61,-384.000000,-3080.000000
62,-404.000000,-3120.000000
63,-424.000000,-3080.000000
64,-432.000000,-3120.000000
65,-440.000000,-3080.000000
66,-444.000000,-3080.000000
67,-444.000000,-3120.000000
68,-448.000000,-3120.000000
69,-448.000000,-3080.000000
70,-452.000000,-3080.000000
71,-448.000000,-3120.000000
72,-452.000000,-3080.000000
73,-452.000000,-3080.000000
74,-452.000000,-3080.000000
75,-448.000000,-3080.000000
76,-452.000000,-3080.000000
77,-452.000000,-3080.000000
78,-452.000000,-3080.000000
79,-452.000000,-3080.000000
80,-448.000000,-3120.000000
81,-452.000000,-3120.000000
82,-448.000000,-3080.000000
83,-452.000000,-3080.000000
84,-448.000000,-3080.000000
85,-452.000000,-3080.000000
86,-452.000000,-3080.000000
87,-452.000000,-3080.000000
88,-452.000000,-3120.000000
89,-452.000000,-3080.000000
90,-452.000000,-3080.000000
91,-452.000000,-3120.000000
92,-448.000000,-3080.000000
93,-452.000000,-3080.000000
94,-452.000000,-3080.000000
95,-452.000000,-3080.000000
96,-452.000000,-3080.000000
97,-452.000000,-3080.000000
98,-452.000000,-3120.000000
99,-452.000000,-3080.000000
100,-452.000000,-3080.000000
101,-452.000000,-3120.000000
102,-448.000000,-3120.000000
103,-448.000000,-3080.000000
104,-452.000000,-3120.000000
105,-452.000000,-3080.000000
106,-452.000000,-3120.000000
107,-448.000000,-3080.000000
108,-452.000000,-3080.000000
109,-452.000000,-3080.000000
110,-452.000000,-3080.000000
111,-448.000000,-3120.000000
112,-452.000000,-3080.000000
113,-452.000000,-3120.000000
114,-452.000000,-3080.000000
115,-452.000000,-3080.000000
116,-452.000000,-3080.000000
117,-452.000000,-3080.000000
118,-448.000000,-3080.000000
119,-448.000000,-3080.000000
120,-452.000000,-3080.000000
121,-452.000000,-3120.000000
122,-452.000000,-3080.000000
123,-448.000000,-3080.000000
124,-452.000000,-3120.000000
125,-452.000000,-3080.000000
126,-452.000000,-3080.000000
127,-452.000000,-3120.000000
128,-448.000000,-3080.000000
129,-448.000000,-3080.000000
130,-452.000000,-3120.000000
131,-452.000000,-3080.000000
132,-452.000000,-3080.000000
133,-452.000000,-3080.000000
134,-452.000000,-3080.000000
135,-448.000000,-3080.000000
136,-452.000000,-3080.000000
137,-448.000000,-3080.000000
138,-452.000000,-3080.000000
139,-452.000000,-3080.000000
140,-448.000000,-3080.000000
141,-452.000000,-3120.000000
142,-452.000000,-3080.000000
143,-452.000000,-3080.000000
144,-448.000000,-3080.000000
145,-448.000000,-3080.000000
146,-452.000000,-3080.000000
147,-452.000000,-3080.000000
148,-448.000000,-3080.000000
149,-448.000000,-3080.000000
150,-452.000000,-3120.000000
151,-452.000000,-3080.000000
152,-452.000000,-3080.000000
153,-452.000000,-3080.000000
154,-452.000000,-3080.000000
155,-448.000000,-3120.000000
156,-452.000000,-3080.000000
157,-448.000000,-3080.000000
158,-452.000000,-3080.000000
159,-448.000000,-3120.000000
160,-452.000000,-3080.000000
161,-452.000000,-3080.000000
162,-452.000000,-3080.000000
163,-452.000000,-3080.000000
164,-448.000000,-3080.000000
165,-448.000000,-3080.000000
166,-456.000000,-3080.000000
167,-452.000000,-3080.000000
168,-452.000000,-3120.000000
169,-452.000000,-3080.000000
170,-452.000000,-3080.000000
171,-448.000000,-3080.000000
172,-452.000000,-3080.000000
173,-452.000000,-3080.000000
174,-448.000000,-3080.000000
175,-448.000000,-3080.000000
176,-452.000000,-3080.000000
177,-448.000000,-3080.000000
178,-452.000000,-3080.000000
179,-452.000000,-3080.000000
180,-448.000000,-3120.000000
181,-452.000000,-3080.000000
182,-448.000000,-3080.000000
183,-432.000000,-3080.000000
184,-388.000000,-3120.000000
185,-360.000000,-3120.000000
186,-340.000000,-3120.000000
187,-316.000000,-3120.000000
188,-304.000000,-3080.000000
189,-292.000000,-3080.000000
190,-264.000000,-3080.000000
191,-276.000000,-3120.000000
192,-276.000000,-3080.000000
193,-288.000000,-3080.000000
194,-292.000000,-3080.000000
195,-296.000000,-3120.000000
196,-300.000000,-3120.000000
197,-300.000000,-3120.000000
198,-308.000000,-3120.000000
199,-316.000000,-3080.000000
200,-320.000000,-3080.000000
201,-368.000000,-3120.000000
202,-400.000000,-3080.000000
203,-420.000000,-3120.000000
204,-428.000000,-3080.000000
205,-436.000000,-3080.000000
206,-440.000000,-3120.000000
207,-444.000000,-3080.000000
208,-444.000000,-3120.000000
209,-448.000000,-3120.000000
210,-448.000000,-3080.000000
211,-452.000000,-3080.000000
212,-452.000000,-3120.000000
213,-448.000000,-3120.000000
214,-452.000000,-3080.000000
215,-452.000000,-3120.000000
216,-452.000000,-3120.000000
217,-448.000000,-3120.000000
218,-452.000000,-3080.000000
219,-448.000000,-3080.000000
220,-448.000000,-3080.000000
221,-452.000000,-3080.000000
222,-452.000000,-3080.000000
223,-452.000000,-3080.000000
224,-452.000000,-3080.000000
225,-448.000000,-3080.000000
226,-448.000000,-3080.000000
227,-448.000000,-3080.000000
228,-448.000000,-3080.000000
229,-448.000000,-3120.000000
230,-452.000000,-3080.000000
231,-452.000000,-3080.000000
232,-452.000000,-3120.000000
233,-452.000000,-3080.000000
234,-452.000000,-3080.000000
235,-452.000000,-3120.000000
236,-452.000000,-3080.000000
237,-452.000000,-3080.000000
238,-452.000000,-3080.000000
239,-452.000000,-3120.000000
240,-452.000000,-3080.000000
241,-452.000000,-3080.000000
242,-448.000000,-3080.000000
243,-452.000000,-3080.000000
244,-448.000000,-3080.000000
245,-448.000000,-3080.000000
246,-448.000000,-3120.000000
247,-452.000000,-3080.000000
248,-452.000000,-3080.000000
249,-448.000000,-3080.000000
250,-452.000000,-3120.000000
251,-452.000000,-3080.000000
252,-452.000000,-3080.000000
253,-452.000000,-3120.000000
254,-448.000000,-3080.000000
255,-452.000000,-3080.000000
256,-452.000000,-3080.000000
257,-448.000000,-3080.000000
258,-452.000000,-3120.000000
259,-448.000000,-3080.000000
260,-452.000000,-3080.000000
261,-452.000000,-3120.000000
262,-452.000000,-3080.000000
263,-448.000000,-3080.000000
264,-448.000000,-3080.000000
265,-452.000000,-3080.000000
266,-452.000000,-3120.000000
267,-452.000000,-3080.000000
268,-448.000000,-3080.000000
269,-448.000000,-3080.000000
270,-452.000000,-3080.000000
271,-452.000000,-3080.000000
272,-448.000000,-3080.000000
273,-448.000000,-3080.000000
274,-452.000000,-3120.000000
275,-452.000000,-3080.000000
276,-452.000000,-3080.000000
277,-452.000000,-3080.000000
278,-452.000000,-3080.000000
279,-448.000000,-3080.000000
280,-452.000000,-3080.000000
281,-452.000000,-3080.000000
282,-452.000000,-3080.000000
283,-448.000000,-3080.000000
284,-452.000000,-3080.000000
285,-448.000000,-3080.000000
286,-452.000000,-3080.000000
287,-448.000000,-3080.000000
288,-452.000000,-3080.000000
289,-452.000000,-3080.000000
290,-452.000000,-3080.000000
291,-448.000000,-3080.000000
292,-448.000000,-3120.000000
293,-448.000000,-3080.000000
294,-448.000000,-3080.000000
295,-448.000000,-3080.000000
296,-452.000000,-3120.000000
297,-452.000000,-3080.000000
298,-448.000000,-3080.000000
299,-448.000000,-3080.000000
300,-452.000000,-3080.000000
301,-452.000000,-3080.000000
302,-452.000000,-3080.000000
