Channel              :,CH1,CH2
Frequency            :,  ?,  ?
Period               :,  ?,  ?
PK-PK                :,332.0mV,80.00mV
Probe attenuation    :,1X,1X
Voltage per ADC value:,0.250000mV,2.500000mV
Time interval        :,400.00000uS,400.00000uS

index,CH1_Voltage(mV),CH2_Voltage(mV)
1,-328.000000,-3080.000000
2,-328.000000,-3080.000000
3,-332.000000,-3080.000000
4,-332.000000,-3080.000000
5,-332.000000,-3080.000000
6,-332.000000,-3080.000000
7,-332.000000,-3120.000000
8,-328.000000,-3080.000000
9,-328.000000,-3120.000000
10,-248.000000,-3080.000000
11,-148.000000,-3120.000000
12,-112.000000,-3120.000000
13,-196.000000,-3080.000000
14,-244.000000,-3080.000000
15,-276.000000,-3080.000000
16,-296.000000,-3080.000000
17,-308.000000,-3080.000000
18,-316.000000,-3120.000000
19,-320.000000,-3080.000000
20,-320.000000,-3080.000000
21,-324.000000,-3080.000000
22,-328.000000,-3080.000000
23,-328.000000,-3080.000000
24,-328.000000,-3080.000000
25,-328.000000,-3080.000000
26,-328.000000,-3080.000000
27,-328.000000,-3080.000000
28,-332.000000,-3080.000000
29,-332.000000,-3080.000000
30,-332.000000,-3080.000000
31,-328.000000,-3080.000000
32,-332.000000,-3080.000000
33,-328.000000,-3080.000000
34,-332.000000,-3120.000000
35,-328.000000,-3080.000000
36,-332.000000,-3080.000000
37,-332.000000,-3080.000000
38,-328.000000,-3080.000000
39,-332.000000,-3080.000000
40,-332.000000,-3080.000000
41,-332.000000,-3080.000000
42,-332.000000,-3080.000000
43,-332.000000,-3080.000000
44,-328.000000,-3080.000000
45,-328.000000,-3080.000000
46,-332.000000,-3080.000000
47,-328.000000,-3080.000000
48,-304.000000,-3080.000000
49,-180.000000,-3080.000000
50,-108.000000,-3080.000000
51,-168.000000,-3080.000000
52,-224.000000,-3080.000000
53,-264.000000,-3080.000000
54,-288.000000,-3080.000000
55,-304.000000,-3080.000000
56,-316.000000,-3080.000000
57,-316.000000,-3120.000000
58,-324.000000,-3080.000000
59,-324.000000,-3080.000000
60,-328.000000,-3120.000000
61,-324.000000,-3080.000000
62,-328.000000,-3120.000000
63,-328.000000,-3080.000000
64,-328.000000,-3080.000000
65,-328.000000,-3080.000000
66,-332.000000,-3080.000000
67,-328.000000,-3080.000000
68,-328.000000,-3080.000000
69,-328.000000,-3080.000000
70,-328.000000,-3080.000000
71,-328.000000,-3080.000000
72,-328.000000,-3080.000000
73,-328.000000,-3080.000000
74,-328.000000,-3080.000000
75,-328.000000,-3080.000000
76,-328.000000,-3120.000000
77,-332.000000,-3080.000000
78,-328.000000,-3080.000000
79,-332.000000,-3080.000000
80,-328.000000,-3080.000000
81,-328.000000,-3080.000000
82,-328.000000,-3080.000000
83,-328.000000,-3080.000000
84,-328.000000,-3080.000000
85,-328.000000,-3120.000000
86,-332.000000,-3120.000000
87,-224.000000,-3080.000000
88,-128.000000,-3120.000000
89,-132.000000,-3080.000000
90,-204.000000,-3080.000000
91,-248.000000,-3080.000000
92,-280.000000,-3080.000000
93,-296.000000,-3080.000000
94,-312.000000,-3120.000000
95,-312.000000,-3080.000000
96,-320.000000,-3080.000000
97,-324.000000,-3120.000000
98,-328.000000,-3120.000000
99,-324.000000,-3080.000000
100,-328.000000,-3080.000000
101,-328.000000,-3080.000000
102,-332.000000,-3080.000000
103,-328.000000,-3080.000000
104,-332.000000,-3120.000000
105,-328.000000,-3080.000000
106,-328.000000,-3080.000000
107,-328.000000,-3080.000000
108,-328.000000,-3120.000000
109,-328.000000,-3120.000000
110,-332.000000,-3120.000000
111,-328.000000,-3120.000000
112,-332.000000,-3080.000000
113,-328.000000,-3080.000000
114,-328.000000,-3080.000000
115,-328.000000,-3080.000000
116,-328.000000,-3120.000000
117,-328.000000,-3080.000000
118,-328.000000,-3080.000000
119,-328.000000,-3080.000000
120,-328.000000,-3120.000000
121,-332.000000,-3080.000000
122,-328.000000,-3080.000000
123,-332.000000,-3080.000000
124,-328.000000,-3080.000000
125,-272.000000,-3080.000000
126,-164.000000,-3120.000000
127,-96.000000,-3080.000000
128,-180.000000,-3080.000000
129,-232.000000,-3080.000000
130,-264.000000,-3120.000000
131,-292.000000,-3080.000000
132,-304.000000,-3080.000000
133,-312.000000,-3080.000000
134,-320.000000,-3080.000000
135,-324.000000,-3080.000000
136,-324.000000,-3080.000000
137,-324.000000,-3080.000000
138,-328.000000,-3120.000000
139,-328.000000,-3120.000000
140,-328.000000,-3080.000000
141,-328.000000,-3080.000000
142,-328.000000,-3080.000000
143,-328.000000,-3080.000000
144,-328.000000,-3120.000000
145,-328.000000,-3080.000000
146,-328.000000,-3120.000000
147,-328.000000,-3080.000000
148,-328.000000,-3080.000000
149,-328.000000,-3080.000000
150,-328.000000,-3120.000000
151,-328.000000,-3120.000000
152,-328.000000,-3080.000000
153,-328.000000,-3080.000000
154,-328.000000,-3080.000000
155,-332.000000,-3080.000000
156,-328.000000,-3080.000000
157,-324.000000,-3080.000000
158,-328.000000,-3120.000000
159,-332.000000,-3080.000000
160,-328.000000,-3080.000000
161,-328.000000,-3080.000000
162,-328.000000,-3080.000000
163,-328.000000,-3080.000000
164,-200.000000,-3080.000000
165,-116.000000,-3080.000000
166,-152.000000,-3080.000000
167,-216.000000,-3080.000000
168,-252.000000,-3080.000000
169,-284.000000,-3120.000000
170,-300.000000,-3080.000000
171,-308.000000,-3080.000000
172,-316.000000,-3120.000000
173,-320.000000,-3120.000000
174,-324.000000,-3080.000000
175,-324.000000,-3080.000000
176,-324.000000,-3080.000000
177,-328.000000,-3080.000000
178,-328.000000,-3080.000000
179,-328.000000,-3080.000000
180,-328.000000,-3120.000000
181,-332.000000,-3080.000000
182,-324.000000,-3080.000000
183,-328.000000,-3080.000000
184,-328.000000,-3120.000000
185,-332.000000,-3080.000000
186,-328.000000,-3120.000000
187,-328.000000,-3080.000000
188,-328.000000,-3080.000000
189,-328.000000,-3080.000000
190,-328.000000,-3080.000000
191,-328.000000,-3080.000000
192,-328.000000,-3080.000000
193,-328.000000,-3080.000000
194,-332.000000,-3080.000000
195,-328.000000,-3080.000000
196,-324.000000,-3120.000000
197,-328.000000,-3080.000000
198,-328.000000,-3080.000000
199,-328.000000,-3080.000000
200,-328.000000,-3120.000000
201,-324.000000,-3080.000000
202,-248.000000,-3080.000000
203,-148.000000,-3080.000000
204,-112.000000,-3080.000000
205,-196.000000,-3120.000000
206,-244.000000,-3080.000000
207,-272.000000,-3080.000000
208,-292.000000,-3080.000000
209,-304.000000,-3080.000000
210,-312.000000,-3080.000000
211,-320.000000,-3080.000000
212,-320.000000,-3080.000000
213,-324.000000,-3080.000000
214,-324.000000,-3080.000000
215,-328.000000,-3120.000000
216,-328.000000,-3080.000000
217,-328.000000,-3080.000000
218,-328.000000,-3080.000000
219,-328.000000,-3080.000000
220,-328.000000,-3080.000000
221,-332.000000,-3080.000000
222,-328.000000,-3080.000000
223,-328.000000,-3080.000000
224,-328.000000,-3080.000000
225,-328.000000,-3080.000000
226,-328.000000,-3080.000000
227,-328.000000,-3080.000000
228,-328.000000,-3080.000000
229,-328.000000,-3080.000000
230,-328.000000,-3080.000000
231,-328.000000,-3080.000000
232,-328.000000,-3080.000000
233,-328.000000,-3120.000000
234,-328.000000,-3080.000000
235,-328.000000,-3080.000000
236,-328.000000,-3080.000000
237,-328.000000,-3080.000000
238,-332.000000,-3080.000000
239,-332.000000,-3080.000000
240,-304.000000,-3080.000000
241,-180.000000,-3120.000000
242,-104.000000,-3120.000000
243,-168.000000,-3080.000000
244,-224.000000,-3080.000000
245,-260.000000,-3080.000000
246,-288.000000,-3080.000000
247,-300.000000,-3080.000000
248,-312.000000,-3080.000000
249,-316.000000,-3080.000000
250,-320.000000,-3080.000000
251,-324.000000,-3120.000000
252,-324.000000,-3080.000000
253,-324.000000,-3080.000000
254,-328.000000,-3080.000000
255,-328.000000,-3080.000000
256,-328.000000,-3080.000000
257,-328.000000,-3080.000000
258,-328.000000,-3080.000000
259,-328.000000,-3120.000000
260,-324.000000,-3080.000000
261,-328.000000,-3080.000000
262,-328.000000,-3080.000000
263,-328.000000,-3080.000000
264,-328.000000,-3120.000000
265,-328.000000,-3080.000000
266,-328.000000,-3080.000000
267,-328.000000,-3080.000000
268,-328.000000,-3080.000000
269,-332.000000,-3080.000000
270,-332.000000,-3080.000000
271,-328.000000,-3120.000000
272,-328.000000,-3080.000000
273,-328.000000,-3080.000000
274,-328.000000,-3080.000000
275,-328.000000,-3120.000000
276,-328.000000,-3080.000000
277,-328.000000,-3120.000000
278,-328.000000,-3080.000000
279,-228.000000,-3080.000000
280,-264.000000,-3080.000000
281,-288.000000,-3080.000000
282,-304.000000,-3080.000000
283,-312.000000,-3080.000000
284,-320.000000,-3080.000000
285,-320.000000,-3080.000000
286,-320.000000,-3080.000000
287,-324.000000,-3080.000000
288,-300.000000,-3120.000000
289,-304.000000,-3120.000000
290,-312.000000,-3080.000000
291,-320.000000,-3080.000000
292,-324.000000,-3120.000000
293,-324.000000,-3080.000000
294,-324.000000,-3080.000000
295,-328.000000,-3080.000000
296,-328.000000,-3120.000000
297,-324.000000,-3080.000000
298,-324.000000,-3080.000000
299,-328.000000,-3080.000000
300,-328.000000,-3080.000000
301,-328.000000,-3080.000000
302,-328.000000,-3080.000000
