SNR_o [dB],SNR_e [dB],BER,PER,RMSE cfo,RMSE sto,preamble miss rate,preamble false rate,SNR estimation matrix (10 columns)
2.000000000000000000e+00,1.109993297479176988e+01,7.500000000000000156e-04,1.000000000000000000e+00,7.715451199161956798e-04,9.682458365510308862e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.189117180103324678e+00,2.211950629469803697e+00,2.196362748596881520e+00,2.161128945208441898e+00,2.220576862383093708e+00,2.220650284321813661e+00,2.178736076376360575e+00,2.195202536003884930e+00,2.171644615409833889e+00,2.199743063178193569e+00
3.000000000000000000e+00,1.209993297479176988e+01,1.250000000000000026e-04,5.999999999999999778e-01,6.949789961155670515e-04,9.682458365510308862e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.757272598968022237e+00,2.782622468509034164e+00,2.764423398045179336e+00,2.722845023230132444e+00,2.791930314052209372e+00,2.791938545605543442e+00,2.743396044086788610e+00,2.763177574873055153e+00,2.736981874211125376e+00,2.769126627422642262e+00
4.000000000000000000e+00,1.309993297479176988e+01,3.125000000000000065e-05,2.000000000000000111e-01,6.155263426493673504e-04,9.682458365510308862e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.472745920344189496e+00,3.500938388655029598e+00,3.479655920117221690e+00,3.429758010674485380e+00,3.511128665538517435e+00,3.511156597980219285e+00,3.454181861409453269e+00,3.478197545111668898e+00,3.448700858583705120e+00,3.486125276235727100e+00
5.000000000000000000e+00,1.409993297479176988e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.548072503309200987e-04,9.682458365510308862e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.373706920092757855e+00,4.405112870538217429e+00,4.380177391501986151e+00,4.319433084925249133e+00,4.416441279763839489e+00,4.416608188449017369e+00,4.348919483705448563e+00,4.378333959429561162e+00,4.344703295417304822e+00,4.388983178073420532e+00
6.000000000000000000e+00,1.509993297479176988e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.066784124438167194e-04,9.682458365510308862e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.508211613569670817e+00,5.543253345104683483e+00,5.513975644659405262e+00,5.439158335459056914e+00,5.556044996630983945e+00,5.556514932103284288e+00,5.475227729339525062e+00,5.511515776450766069e+00,5.472704392266970252e+00,5.525849690639535794e+00
7.000000000000000000e+00,1.609993297479176988e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.514326129184272583e-04,9.682458365510308862e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.936762435562643603e+00,6.975921515222239577e+00,6.941465207891220679e+00,6.848461822326894044e+00,6.990589239026661517e+00,6.991584268487676113e+00,6.893053725664246123e+00,6.938081725418445700e+00,6.892773654581536569e+00,6.957344412434279590e+00
8.000000000000000000e+00,1.709993297479176988e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.033703430543936035e-04,9.682458365510308862e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.735531360778869825e+00,8.779357841726861622e+00,8.738705058908104562e+00,8.622280308739709298e+00,8.796425259122351292e+00,8.798242300204639932e+00,8.677864813017643897e+00,8.733993494112445077e+00,8.680533506228044871e+00,8.759786435258224202e+00
9.000000000000000000e+00,1.809993297479176988e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.615235829849067564e-04,9.682458365510308862e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.100041762059619366e+01,1.104954090041250403e+01,1.100144955266864955e+01,1.085494839530037225e+01,1.106967148058649286e+01,1.107270365165036985e+01,1.092466687013641291e+01,1.099488089569905647e+01,1.093118599163057070e+01,1.102925978213172442e+01
1.000000000000000000e+01,1.909993297479176988e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.250822507246851835e-04,9.682458365510308862e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.385215611672419733e+01,1.390729777500236608e+01,1.385024825317030484e+01,1.366522047011196328e+01,1.393133141350608462e+01,1.393609504643962715e+01,1.375306302770813005e+01,1.384113443696731949e+01,1.376458190277282512e+01,1.388673154715457159e+01
1.100000000000000000e+01,2.009993297479176988e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.933632379838850839e-04,9.682458365510308862e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.744274858408645912e+01,1.750473762092564556e+01,1.743686625546773072e+01,1.720259288701850409e+01,1.753373666657569174e+01,1.754090539458505660e+01,1.731362213136370798e+01,1.742431648939082578e+01,1.733160213493182411e+01,1.748449531653664835e+01
1.200000000000000000e+01,2.109993297479176988e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.657858222913029645e-04,9.682458365510308862e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.196355999218287991e+01,2.203335099622694671e+01,2.195236690261342360e+01,2.165526302230884426e+01,2.206865813944385479e+01,2.207910578717415007e+01,2.179589604947232573e+01,2.193523248612008913e+01,2.182219087404448743e+01,2.201428302897484812e+01
1.300000000000000000e+01,2.209993297479176988e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.758652586145425708e-04,9.682458365510308862e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.765551134566482361e+01,2.773420626129004063e+01,2.763728732648212727e+01,2.726014902532987350e+01,2.777751730337212521e+01,2.779237166956473715e+01,2.743851270554297983e+01,2.761409197185892594e+01,2.747546805619145260e+01,2.771747728736913885e+01
1.400000000000000000e+01,2.309993297479176988e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.260514898029505123e-04,9.682458365510308862e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.482191167001147392e+01,3.491078602184376933e+01,3.479444868470817909e+01,3.431550381220822032e+01,3.496424129912982437e+01,3.498495132470715419e+01,3.454188222050640178e+01,3.476330062625844164e+01,3.459245906683555916e+01,3.489796799438136077e+01
1.500000000000000000e+01,2.409993297479176988e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.115630803765784470e-04,9.682458365510308862e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.384461248671365752e+01,4.394514717644742063e+01,4.380508326128194341e+01,4.319679499762046504e+01,4.401144634961360680e+01,4.403986558384971062e+01,4.348419265493357955e+01,4.376356449137907134e+01,4.355211870815689679e+01,4.393833800851411553e+01
1.600000000000000000e+01,2.509993297479176988e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.992359707420407868e-04,9.682458365510308862e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.520434496962928250e+01,5.531826511634926646e+01,5.514913721424922244e+01,5.437669637350859375e+01,5.540081119357893868e+01,5.543930085941509134e+01,5.474154694296974810e+01,5.509416402050457151e+01,5.483150139635931453e+01,5.532023980452242995e+01
1.700000000000000000e+01,2.609993297479176988e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.887933555486645456e-04,9.682458365510308862e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.950632263753462325e+01,6.963564543631336790e+01,6.943083009161763641e+01,6.845025548658945524e+01,6.973872532717814465e+01,6.979028055116549467e+01,6.891331301727308301e+01,6.935847762091502489e+01,6.903114956858780715e+01,6.965004831298374199e+01
1.800000000000000000e+01,2.709993297479176988e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.799850665166996381e-04,9.682458365510308862e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.751247271476979961e+01,8.765956701339612778e+01,8.741083212956030479e+01,8.616657749683129452e+01,8.778857766246339622e+01,8.785698040829335298e+01,8.675403655005162307e+01,8.731611390974562426e+01,8.690704893301459322e+01,8.769115609389466215e+01
1.900000000000000000e+01,2.809993297479176988e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.725855795397157795e-04,9.682458365510308862e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.101820120754809409e+02,1.103496734314511087e+02,1.100467726900322418e+02,1.084687124934226006e+02,1.105114047175191416e+02,1.106014063542154275e+02,1.092136149141353343e+02,1.099233638219990894e+02,1.094108469583489978e+02,1.104046307303160859e+02
2.000000000000000000e+01,2.909993297479176988e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.663927104436089600e-04,9.682458365510308862e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.387225277120223836e+02,1.389140742728519626e+02,1.385442367347893367e+02,1.365438702793911148e+02,1.391170624454731239e+02,1.392345971987845985e+02,1.374878704334387294e+02,1.383841267361520408e+02,1.377404679792463753e+02,1.390003996457439541e+02
2.100000000000000000e+01,3.009993297479176988e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.612266150393674622e-04,9.682458365510308862e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.746542804966944686e+02,1.748736774320627489e+02,1.744209645631938201e+02,1.718866365703031818e+02,1.751286459537404596e+02,1.752810729080371175e+02,1.730822140506398910e+02,1.742140224947587797e+02,1.734038071136248789e+02,1.750016881641294333e+02
2.200000000000000000e+01,3.109993297479176988e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.569288046355388070e-04,9.682458365510308862e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.198911542635586329e+02,2.201431781196262136e+02,2.195876728534973950e+02,2.163785568668929216e+02,2.204635864391771349e+02,2.206599509169971896e+02,2.178917864918208238e+02,2.193211032723590961e+02,2.182988740481494858e+02,2.203261423926898033e+02
2.300000000000000000e+01,3.209993297479176988e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.533610018909204961e-04,9.682458365510308862e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.768425571598899637e+02,2.771330171202038173e+02,2.764497997028717009e+02,2.723883258160357741e+02,2.775357421380932124e+02,2.777870349601186035e+02,2.743023396759567731e+02,2.761074630308497149e+02,2.748146217136567202e+02,2.773879569882498686e+02
2.400000000000000000e+01,3.309993297479176988e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.504037695312041023e-04,9.682458365510308862e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.485416955872864264e+02,3.488777373470477414e+02,3.480355898672382295e+02,3.428979170701261978e+02,3.493839171008501125e+02,3.497032888044307697e+02,3.453172227573213604e+02,3.475971548053694278e+02,3.459577773932387572e+02,3.492264463642107444e+02
2.500000000000000000e+01,3.409993297479176988e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.479549273549806484e-04,9.682458365510308862e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.388070416141936789e+02,4.391975732102052348e+02,4.381573378914500267e+02,4.316613699023469053e+02,4.398336474432037448e+02,4.402364981671337318e+02,4.347172228738138529e+02,4.375972264232514704e+02,4.355123484871924688e+02,4.396679059405823864e+02
2.600000000000000000e+01,3.509993297479176988e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.459278231884378937e-04,9.682458365510308862e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.524455762069403590e+02,5.529018765638377317e+02,5.516143706676398324e+02,5.434046876620848252e+02,5.537008639698738079e+02,5.542046689860410424e+02,5.472617532607688418e+02,5.509004478802728499e+02,5.482401677563553903e+02,5.535293825665220311e+02
2.700000000000000000e+01,3.609993297479176988e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.442495431128260823e-04,9.682458365510308862e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.955086054092142831e+02,6.960452101277919610e+02,6.944485706840457624e+02,6.840774921155275479e+02,6.970482664651738105e+02,6.976718971521037247e+02,6.889420722006810820e+02,6.935405220735710827e+02,6.901329534298337194e+02,6.968752045632797945e+02
2.800000000000000000e+01,3.709993297479176988e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.428591434315407691e-04,9.682458365510308862e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.756137304317625194e+02,8.762497427181112926e+02,8.742660343854893199e+02,8.611698333137220516e+02,8.775080463407149409e+02,8.782701825792725003e+02,8.672999696535276826e+02,8.731133626156230321e+02,8.687289845690879702e+02,8.773399306343766284e+02
2.900000000000000000e+01,3.809993297479176988e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.417059710370621999e-04,9.682458365510308862e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.102350050221803485e+03,1.103111109387223905e+03,1.100641974375487962e+03,1.084111023505575304e+03,1.104688118772750158e+03,1.105604082698943785e+03,1.091828817299812727e+03,1.099181535993505804e+03,1.093510746199845471e+03,1.104534912525126629e+03
3.000000000000000000e+01,3.909993297479176988e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.407481181970371745e-04,9.682458365510308862e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.387788067124661666e+03,1.388709341148669637e+03,1.385630395168381938e+03,1.364771730336193286e+03,1.390683458866354840e+03,1.391759370105349035e+03,1.374478220521341655e+03,1.383783386338794116e+03,1.376403915648444126e+03,1.390560116709059230e+03
3.100000000000000000e+01,4.009993297479176988e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.399510377564216893e-04,9.682458365510308862e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.747121277719812952e+03,1.748252059179678554e+03,1.744405632701663308e+03,1.718096061437579237e+03,1.750719712062317512e+03,1.751942173054667592e+03,1.730288959643674161e+03,1.742073923099548438e+03,1.732402992792752684e+03,1.750648451949312857e+03
3.200000000000000000e+01,4.109993297479176988e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.392863282116298790e-04,9.682458365510308862e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.199473341178201281e+03,2.200884163858142529e+03,2.196069839879110077e+03,2.162897291873121958e+03,2.203963259512004242e+03,2.205281670680848038e+03,2.178191738256722147e+03,2.193131548149704486e+03,2.180354887055002564e+03,2.203976899688762842e+03
3.300000000000000000e+01,4.209993297479176988e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.387306859948578914e-04,9.682458365510308862e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.768913372102264930e+03,2.770707102622069669e+03,2.764669289927124282e+03,2.722859595624226131e+03,2.774540730957576216e+03,2.775837562229268315e+03,2.742011809493860255e+03,2.760973497088639760e+03,2.743939028909201625e+03,2.774687616788258310e+03
3.400000000000000000e+01,4.309993297479176988e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.382650143986357584e-04,9.682458365510308862e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.485732729061201553e+03,3.488061941170328282e+03,3.480473414159871027e+03,3.427799105304695786e+03,3.492822029240414849e+03,3.493863545305344360e+03,3.451732246148117611e+03,3.475833930493719890e+03,3.452891218355532601e+03,3.493173345213271205e+03
