# SNR_o [dB],SNR_e [dB],BER,PER,RMSE cfo,RMSE sto,preamble miss rate,preamble false rate
3.000000000000000000e+00,1.202665110150950589e+01,7.459999999999999964e-02,7.900000000000000355e-01,4.839021016826084570e-03,3.285812304438585407e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+00,1.302665110150950589e+01,5.539999999999999786e-02,6.400000000000000133e-01,4.187928886120130013e-03,3.082713901743074913e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e+00,1.402665110150950589e+01,4.440000000000000197e-02,5.200000000000000178e-01,3.644473736423649995e-03,4.527692569068698103e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.000000000000000000e+00,1.502665110150950589e+01,4.000000000000000083e-02,4.099999999999999756e-01,3.186464236538170090e-03,3.760423014768418337e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+00,1.602665110150950767e+01,2.660000000000000211e-02,3.599999999999999867e-01,2.796937321549617435e-03,2.747157621979487985e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.000000000000000000e+00,1.702665110150950767e+01,2.720000000000000195e-02,3.099999999999999978e-01,2.462923746888203303e-03,2.721442632134654649e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.000000000000000000e+00,1.802665110150950767e+01,2.400000000000000050e-02,2.800000000000000266e-01,2.174451551511140130e-03,2.645751311064598599e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+01,1.902665110150950767e+01,2.179999999999999993e-02,2.500000000000000000e-01,1.923782782874193823e-03,2.524876234590525681e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000000e+01,2.002665110150950767e+01,2.000000000000000042e-02,2.399999999999999911e-01,1.704844383195567789e-03,2.433490291741482181e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.200000000000000000e+01,2.102665110150950767e+01,1.200000000000000025e-02,1.700000000000000122e-01,1.512809300579315069e-03,2.038688303787521416e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.300000000000000000e+01,2.202665110150950767e+01,5.400000000000000286e-03,1.300000000000000044e-01,1.343789776487057559e-03,1.595893166850462785e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.400000000000000000e+01,2.302665110150950767e+01,3.400000000000000244e-03,8.000000000000000167e-02,1.194612915487909717e-03,1.403121520040225556e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+01,2.402665110150950767e+01,1.600000000000000077e-03,4.000000000000000083e-02,1.062656070923395559e-03,9.437293044088569671e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.600000000000000000e+01,2.502665110150950767e+01,1.400000000000000203e-03,2.999999999999999889e-02,9.457255338755225825e-04,8.660254037844440644e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.700000000000000000e+01,2.602665110150950767e+01,4.000000000000000192e-04,2.000000000000000042e-02,8.419665316231870773e-04,4.506939094330043166e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.800000000000000000e+01,2.702665110150950767e+01,2.000000000000000096e-04,1.000000000000000021e-02,7.497958808836078506e-04,4.145780987944341911e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.900000000000000000e+01,2.802665110150950767e+01,2.000000000000000096e-04,1.000000000000000021e-02,6.678510732359031407e-04,4.330127018922329263e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+01,2.902665110150950767e+01,2.000000000000000096e-04,1.000000000000000021e-02,5.949513267722313743e-04,4.330127018922329263e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.100000000000000000e+01,3.002665110150950767e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.300674001954120253e-04,4.145780987944407830e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.200000000000000000e+01,3.102665110150950767e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.722978694144370853e-04,4.145780987944407830e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.300000000000000000e+01,3.202665110150950767e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.208502125263138328e-04,4.145780987944407830e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.400000000000000000e+01,3.302665110150950767e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.750255099943213726e-04,4.145780987944407830e-02,0.000000000000000000e+00,0.000000000000000000e+00
