SNR_o [dB],SNR_e [dB],BER,PER,RMSE cfo,RMSE sto,preamble miss rate,preamble false rate
0.000000000000000000e+00,9.026651101509505892e+00,4.485982000000000025e-01,9.968900000000000539e-01,0.000000000000000000e+00,1.585520371498938275e+01,0.000000000000000000e+00,8.527799999999999825e-01
1.000000000000000000e+00,1.002665110150950589e+01,1.554965999999999848e-01,9.478299999999999503e-01,0.000000000000000000e+00,8.029962241116001209e+00,0.000000000000000000e+00,8.935999999999999499e-02
2.000000000000000000e+00,1.102665110150950589e+01,9.897159999999999291e-02,8.652499999999999636e-01,0.000000000000000000e+00,6.308315989629376119e+00,0.000000000000000000e+00,4.800000000000000122e-04
3.000000000000000000e+00,1.202665110150950589e+01,8.083239999999999870e-02,7.547099999999999920e-01,0.000000000000000000e+00,5.510955083967195911e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+00,1.302665110150950589e+01,6.668119999999999603e-02,6.393199999999999994e-01,0.000000000000000000e+00,4.849893539423629107e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e+00,1.402665110150950589e+01,5.616819999999999452e-02,5.385900000000000132e-01,0.000000000000000000e+00,4.389562958739968046e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.000000000000000000e+00,1.502665110150950589e+01,4.723859999999999865e-02,4.617499999999999938e-01,0.000000000000000000e+00,4.183007963773382798e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+00,1.602665110150950767e+01,3.927320000000000116e-02,3.962700000000000111e-01,0.000000000000000000e+00,3.825541648739549938e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.000000000000000000e+00,1.702665110150950767e+01,3.211800000000000072e-02,3.402999999999999914e-01,0.000000000000000000e+00,3.438226150574072992e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.000000000000000000e+00,1.802665110150950767e+01,2.580739999999999770e-02,2.884200000000000097e-01,0.000000000000000000e+00,3.034684343139238738e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+01,1.902665110150950767e+01,1.993699999999999986e-02,2.380899999999999961e-01,0.000000000000000000e+00,2.557617818644947416e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000000e+01,2.002665110150950767e+01,1.463920000000000152e-02,1.898400000000000087e-01,0.000000000000000000e+00,2.150905332645119739e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.200000000000000000e+01,2.102665110150950767e+01,9.988600000000000256e-03,1.431999999999999940e-01,0.000000000000000000e+00,1.742276348631407679e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.300000000000000000e+01,2.202665110150950767e+01,6.118799999999999760e-03,1.006200000000000011e-01,0.000000000000000000e+00,1.246377124910569956e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.400000000000000000e+01,2.302665110150950767e+01,3.382000000000000024e-03,6.532999999999999918e-02,0.000000000000000000e+00,8.923352438964011757e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+01,2.402665110150950767e+01,1.706800000000000071e-03,3.955000000000000182e-02,0.000000000000000000e+00,5.437972680604944431e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.600000000000000000e+01,2.502665110150950767e+01,7.544000000000000141e-04,2.168000000000000135e-02,0.000000000000000000e+00,2.751493912404792130e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.700000000000000000e+01,2.602665110150950767e+01,3.400000000000000244e-04,1.184999999999999942e-02,0.000000000000000000e+00,1.426829965342790441e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.800000000000000000e+01,2.702665110150950767e+01,1.607999999999999783e-04,6.660000000000000121e-03,0.000000000000000000e+00,8.281191037526852705e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.900000000000000000e+01,2.802665110150950767e+01,8.260000000000000198e-05,3.959999999999999978e-03,0.000000000000000000e+00,4.887004450581293458e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+01,2.902665110150950767e+01,4.940000000000000136e-05,2.469999999999999973e-03,0.000000000000000000e+00,4.666871275276535114e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.100000000000000000e+01,3.002665110150950767e+01,2.939999999999999973e-05,1.469999999999999953e-03,0.000000000000000000e+00,4.541819569291713488e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.200000000000000000e+01,3.102665110150950767e+01,1.899999999999999766e-05,9.499999999999999981e-04,0.000000000000000000e+00,4.478943792904876292e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.300000000000000000e+01,3.202665110150950767e+01,8.199999999999999417e-06,4.099999999999999912e-04,0.000000000000000000e+00,4.451649975009390470e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.400000000000000000e+01,3.302665110150950767e+01,2.800000000000000297e-06,1.399999999999999877e-04,0.000000000000000000e+00,4.450070224165132704e-02,0.000000000000000000e+00,0.000000000000000000e+00
