SNR_o [dB],SNR_e [dB],BER,PER,RMSE cfo,RMSE sto,preamble miss rate,preamble false rate
-1.000000000000000000e+01,-9.733488984904941077e-01,5.000000000000000000e-01,1.000000000000000000e+00,7.488439589098222493e-02,5.074874520615813367e+01,0.000000000000000000e+00,1.000000000000000000e+00
-9.000000000000000000e+00,2.665110150950589230e-02,5.000000000000000000e-01,1.000000000000000000e+00,7.488439589098222493e-02,4.972880251926014239e+01,0.000000000000000000e+00,1.000000000000000000e+00
-8.000000000000000000e+00,1.026651101509505892e+00,5.000000000000000000e-01,1.000000000000000000e+00,7.488439589098223881e-02,4.782241127337339748e+01,0.000000000000000000e+00,1.000000000000000000e+00
-7.000000000000000000e+00,2.026651101509505892e+00,5.000000000000000000e-01,1.000000000000000000e+00,7.488439589098222493e-02,4.459479296958095063e+01,0.000000000000000000e+00,1.000000000000000000e+00
-6.000000000000000000e+00,3.026651101509505892e+00,5.000000000000000000e-01,1.000000000000000000e+00,7.488439589098222493e-02,3.982887834222687218e+01,0.000000000000000000e+00,1.000000000000000000e+00
-5.000000000000000000e+00,4.026651101509505892e+00,5.000000000000000000e-01,1.000000000000000000e+00,7.488439589098222493e-02,3.333296791466313636e+01,0.000000000000000000e+00,1.000000000000000000e+00
-4.000000000000000000e+00,5.026651101509505892e+00,5.000000000000000000e-01,1.000000000000000000e+00,7.488611454083166086e-02,2.560914660819431177e+01,0.000000000000000000e+00,1.000000000000000000e+00
-3.000000000000000000e+00,6.026651101509505892e+00,5.000000000000000000e-01,1.000000000000000000e+00,7.487920929248151336e-02,1.778180305818268181e+01,0.000000000000000000e+00,1.000000000000000000e+00
-2.000000000000000000e+00,7.026651101509505892e+00,5.000000000000000000e-01,1.000000000000000000e+00,7.486548574086804297e-02,1.110628785868620305e+01,0.000000000000000000e+00,1.000000000000000000e+00
-1.000000000000000000e+00,8.026651101509505892e+00,4.999924000000000035e-01,1.000000000000000000e+00,7.495173255069240148e-02,6.336583464296827728e+00,0.000000000000000000e+00,9.999799999999999800e-01
0.000000000000000000e+00,9.026651101509505892e+00,4.353636000000000172e-01,9.920799999999999619e-01,6.951053603743373444e-02,2.588715897892235329e+00,0.000000000000000000e+00,8.540200000000000014e-01
1.000000000000000000e+00,1.002665110150950589e+01,7.712040000000000561e-02,8.558000000000000052e-01,2.518926257968459939e-02,4.178875446815805139e-01,0.000000000000000000e+00,8.827999999999999736e-02
2.000000000000000000e+00,1.102665110150950589e+01,2.124420000000000128e-02,6.537399999999999878e-01,7.733766442411283380e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.500000000000000331e-04
3.000000000000000000e+00,1.202665110150950589e+01,1.092740000000000031e-02,4.234800000000000231e-01,5.943151415176645483e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+00,1.302665110150950589e+01,4.954199999999999750e-03,2.199599999999999889e-01,5.017573517225528898e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e+00,1.402665110150950589e+01,1.901999999999999828e-03,9.084000000000000408e-02,4.319877222459499351e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.000000000000000000e+00,1.502665110150950589e+01,6.022000000000000009e-04,2.976000000000000173e-02,3.764971410045762305e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+00,1.602665110150950767e+01,1.678000000000000129e-04,8.370000000000000703e-03,3.306516629593703356e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.000000000000000000e+00,1.702665110150950767e+01,4.440000000000000180e-05,2.220000000000000185e-03,2.913089790656873089e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.000000000000000000e+00,1.802665110150950767e+01,8.800000000000000449e-06,4.400000000000000157e-04,2.574702200777309168e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+01,1.902665110150950767e+01,1.999999999999999909e-06,1.000000000000000048e-04,2.278926566037814405e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000000e+01,2.002665110150950767e+01,3.999999999999999819e-07,2.000000000000000164e-05,2.019880701428354575e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.200000000000000000e+01,2.102665110150950767e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.792949867916737456e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.300000000000000000e+01,2.202665110150950767e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.593881283315652306e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.400000000000000000e+01,2.302665110150950767e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.417401870694819186e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+01,2.402665110150950767e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.260754297390265840e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.600000000000000000e+01,2.502665110150950767e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.122425878779628088e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.700000000000000000e+01,2.602665110150950767e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.992614645200287651e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.800000000000000000e+01,2.702665110150950767e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.898219653127086232e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.900000000000000000e+01,2.802665110150950767e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.924022901332315608e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+01,2.902665110150950767e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.054853984492227793e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.100000000000000000e+01,3.002665110150950767e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.285765488560391160e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.200000000000000000e+01,3.102665110150950767e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.603067959294540708e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.300000000000000000e+01,3.202665110150950767e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.993422996462486274e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.400000000000000000e+01,3.302665110150950767e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.449863081091197858e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
