Channel              :,CH1,CH2
Frequency            :,  ?,  ?
Period               :,  ?,  ?
PK-PK                :,60.00mV,200.0mV
Probe attenuation    :,1X,1X
Voltage per ADC value:,1.250000mV,1.250000mV
Time interval        :,400.00000uS,400.00000uS

index,CH1_Voltage(mV),CH2_Voltage(mV)
1,520.000000,380.000000
2,520.000000,380.000000
3,520.000000,380.000000
4,520.000000,380.000000
5,540.000000,400.000000
6,520.000000,380.000000
7,540.000000,400.000000
8,540.000000,400.000000
9,540.000000,400.000000
10,540.000000,400.000000
11,540.000000,400.000000
12,540.000000,400.000000
13,540.000000,400.000000
14,540.000000,400.000000
15,520.000000,400.000000
16,540.000000,400.000000
17,540.000000,400.000000
18,540.000000,380.000000
19,540.000000,400.000000
20,520.000000,400.000000
21,540.000000,400.000000
22,540.000000,400.000000
23,540.000000,400.000000
24,540.000000,400.000000
25,540.000000,400.000000
26,540.000000,420.000000
27,540.000000,400.000000
28,540.000000,400.000000
29,540.000000,400.000000
30,520.000000,400.000000
31,520.000000,400.000000
32,520.000000,400.000000
33,540.000000,400.000000
34,540.000000,400.000000
35,520.000000,400.000000
36,540.000000,400.000000
37,520.000000,400.000000
38,520.000000,400.000000
39,540.000000,400.000000
40,520.000000,400.000000
41,540.000000,400.000000
42,540.000000,400.000000
43,540.000000,400.000000
44,540.000000,400.000000
45,520.000000,380.000000
46,520.000000,400.000000
47,540.000000,400.000000
48,540.000000,400.000000
49,540.000000,400.000000
50,540.000000,400.000000
51,540.000000,400.000000
52,540.000000,420.000000
53,540.000000,400.000000
54,540.000000,380.000000
55,540.000000,400.000000
56,540.000000,400.000000
57,520.000000,400.000000
58,540.000000,400.000000
59,520.000000,420.000000
60,540.000000,400.000000
61,540.000000,400.000000
62,540.000000,400.000000
63,540.000000,400.000000
64,540.000000,400.000000
65,540.000000,400.000000
66,520.000000,400.000000
67,540.000000,400.000000
68,520.000000,400.000000
69,540.000000,400.000000
70,540.000000,400.000000
71,540.000000,400.000000
72,520.000000,400.000000
73,520.000000,400.000000
74,520.000000,400.000000
75,540.000000,400.000000
76,540.000000,400.000000
77,540.000000,400.000000
78,540.000000,400.000000
79,520.000000,400.000000
80,540.000000,400.000000
81,540.000000,400.000000
82,540.000000,400.000000
83,540.000000,400.000000
84,540.000000,400.000000
85,540.000000,400.000000
86,540.000000,400.000000
87,520.000000,400.000000
88,540.000000,400.000000
89,520.000000,400.000000
90,540.000000,400.000000
91,520.000000,400.000000
92,540.000000,400.000000
93,520.000000,400.000000
94,540.000000,400.000000
95,540.000000,400.000000
96,540.000000,400.000000
97,540.000000,400.000000
98,520.000000,400.000000
99,520.000000,400.000000
100,540.000000,400.000000
101,540.000000,400.000000
102,540.000000,400.000000
103,540.000000,400.000000
104,520.000000,400.000000
105,540.000000,420.000000
106,540.000000,400.000000
107,520.000000,400.000000
108,540.000000,400.000000
109,540.000000,400.000000
110,520.000000,400.000000
111,540.000000,400.000000
112,540.000000,400.000000
113,520.000000,400.000000
114,540.000000,400.000000
115,540.000000,400.000000
116,520.000000,400.000000
117,520.000000,400.000000
118,540.000000,400.000000
119,540.000000,400.000000
120,520.000000,400.000000
121,540.000000,400.000000
122,540.000000,400.000000
123,540.000000,400.000000
124,520.000000,400.000000
125,540.000000,400.000000
126,540.000000,400.000000
127,520.000000,400.000000
128,540.000000,420.000000
129,520.000000,400.000000
130,540.000000,400.000000
131,520.000000,400.000000
132,540.000000,400.000000
133,540.000000,400.000000
134,540.000000,400.000000
135,540.000000,400.000000
136,520.000000,400.000000
137,520.000000,400.000000
138,540.000000,400.000000
139,520.000000,400.000000
140,520.000000,400.000000
141,540.000000,400.000000
142,540.000000,400.000000
143,540.000000,400.000000
144,520.000000,400.000000
145,540.000000,400.000000
146,540.000000,400.000000
147,540.000000,400.000000
148,540.000000,400.000000
149,540.000000,400.000000
150,540.000000,400.000000
151,540.000000,400.000000
152,540.000000,400.000000
153,540.000000,400.000000
154,540.000000,400.000000
155,540.000000,400.000000
156,540.000000,400.000000
157,540.000000,400.000000
158,540.000000,400.000000
159,540.000000,400.000000
160,540.000000,400.000000
161,540.000000,400.000000
162,520.000000,400.000000
163,540.000000,400.000000
164,520.000000,400.000000
165,540.000000,400.000000
166,520.000000,400.000000
167,540.000000,400.000000
168,520.000000,400.000000
169,540.000000,400.000000
170,540.000000,400.000000
171,540.000000,400.000000
172,540.000000,400.000000
173,540.000000,420.000000
174,540.000000,400.000000
175,540.000000,400.000000
176,520.000000,400.000000
177,520.000000,400.000000
178,540.000000,400.000000
179,540.000000,400.000000
180,540.000000,400.000000
181,520.000000,400.000000
182,540.000000,420.000000
183,540.000000,400.000000
184,540.000000,400.000000
185,540.000000,400.000000
186,540.000000,400.000000
187,540.000000,400.000000
188,540.000000,400.000000
189,540.000000,400.000000
190,520.000000,400.000000
191,540.000000,400.000000
192,540.000000,400.000000
193,540.000000,400.000000
194,540.000000,400.000000
195,540.000000,400.000000
196,540.000000,400.000000
197,540.000000,400.000000
198,540.000000,400.000000
199,540.000000,400.000000
200,520.000000,400.000000
201,540.000000,400.000000
202,540.000000,400.000000
203,540.000000,400.000000
204,540.000000,400.000000
205,540.000000,400.000000
206,540.000000,400.000000
207,540.000000,400.000000
208,540.000000,400.000000
209,540.000000,400.000000
210,540.000000,400.000000
211,540.000000,400.000000
212,520.000000,400.000000
213,540.000000,400.000000
214,540.000000,400.000000
215,520.000000,400.000000
216,540.000000,400.000000
217,540.000000,400.000000
218,540.000000,400.000000
219,520.000000,400.000000
220,540.000000,400.000000
221,520.000000,400.000000
222,540.000000,400.000000
223,540.000000,420.000000
224,520.000000,400.000000
225,540.000000,400.000000
226,540.000000,400.000000
227,560.000000,400.000000
228,540.000000,400.000000
229,540.000000,400.000000
230,540.000000,400.000000
231,540.000000,400.000000
232,540.000000,420.000000
233,540.000000,400.000000
234,540.000000,400.000000
235,540.000000,400.000000
236,540.000000,400.000000
237,540.000000,400.000000
238,540.000000,400.000000
239,540.000000,400.000000
240,520.000000,400.000000
241,540.000000,400.000000
242,540.000000,400.000000
243,540.000000,400.000000
244,540.000000,400.000000
245,540.000000,400.000000
246,520.000000,400.000000
247,520.000000,400.000000
248,540.000000,400.000000
249,540.000000,400.000000
250,540.000000,400.000000
251,540.000000,400.000000
252,520.000000,400.000000
253,540.000000,400.000000
254,520.000000,400.000000
255,540.000000,400.000000
256,540.000000,400.000000
257,540.000000,400.000000
258,540.000000,400.000000
259,540.000000,400.000000
260,540.000000,400.000000
261,540.000000,400.000000
262,540.000000,400.000000
263,540.000000,400.000000
264,540.000000,400.000000
265,540.000000,400.000000
266,540.000000,400.000000
267,540.000000,400.000000
268,520.000000,400.000000
269,540.000000,400.000000
270,540.000000,400.000000
271,540.000000,400.000000
272,540.000000,380.000000
273,540.000000,400.000000
274,540.000000,400.000000
275,540.000000,400.000000
276,520.000000,400.000000
277,540.000000,400.000000
278,540.000000,400.000000
279,540.000000,400.000000
280,540.000000,400.000000
281,540.000000,400.000000
282,540.000000,400.000000
283,540.000000,400.000000
284,540.000000,400.000000
285,540.000000,400.000000
286,540.000000,400.000000
287,520.000000,400.000000
288,540.000000,420.000000
289,540.000000,400.000000
290,540.000000,400.000000
291,520.000000,400.000000
292,540.000000,400.000000
293,540.000000,400.000000
294,520.000000,400.000000
295,520.000000,400.000000
296,540.000000,400.000000
297,540.000000,400.000000
298,540.000000,400.000000
299,540.000000,420.000000
300,520.000000,400.000000
301,540.000000,400.000000
302,520.000000,400.000000
303,540.000000,400.000000
304,540.000000,400.000000
305,520.000000,400.000000
306,520.000000,400.000000
307,520.000000,400.000000
308,540.000000,400.000000
309,540.000000,400.000000
310,540.000000,420.000000
311,540.000000,400.000000
312,540.000000,400.000000
313,520.000000,400.000000
314,520.000000,380.000000
315,540.000000,400.000000
316,520.000000,400.000000
317,520.000000,400.000000
318,520.000000,400.000000
319,540.000000,400.000000
320,540.000000,400.000000
321,520.000000,400.000000
322,540.000000,400.000000
323,540.000000,400.000000
324,520.000000,400.000000
325,520.000000,400.000000
326,540.000000,400.000000
327,540.000000,400.000000
328,540.000000,400.000000
329,540.000000,400.000000
330,540.000000,420.000000
331,520.000000,400.000000
332,540.000000,420.000000
333,520.000000,400.000000
334,540.000000,400.000000
335,540.000000,400.000000
336,540.000000,400.000000
337,540.000000,400.000000
338,520.000000,400.000000
339,540.000000,400.000000
340,540.000000,400.000000
341,540.000000,420.000000
342,520.000000,400.000000
343,520.000000,400.000000
344,540.000000,400.000000
345,520.000000,400.000000
346,540.000000,400.000000
347,540.000000,400.000000
348,520.000000,420.000000
349,540.000000,400.000000
350,540.000000,400.000000
351,540.000000,400.000000
352,540.000000,400.000000
353,540.000000,400.000000
354,540.000000,400.000000
355,540.000000,420.000000
356,520.000000,400.000000
357,540.000000,400.000000
358,540.000000,360.000000
359,520.000000,340.000000
360,540.000000,300.000000
361,540.000000,280.000000
362,520.000000,260.000000
363,540.000000,260.000000
364,540.000000,240.000000
365,540.000000,220.000000
366,520.000000,220.000000
367,540.000000,240.000000
368,540.000000,240.000000
369,540.000000,260.000000
370,540.000000,260.000000
371,540.000000,260.000000
372,520.000000,240.000000
373,520.000000,280.000000
374,540.000000,280.000000
375,540.000000,300.000000
376,540.000000,340.000000
377,540.000000,360.000000
