Channel              :,CH1,CH2
Frequency            :,  ?,  ?
Period               :,  ?,  ?
PK-PK                :,120.0mV,80.00mV
Probe attenuation    :,1X,1X
Voltage per ADC value:,2.500000mV,2.500000mV
Time interval        :,1000.00000uS,1000.00000uS

index,CH1_Voltage(mV),CH2_Voltage(mV)
1,3640.000000,3320.000000
2,3640.000000,3320.000000
3,3600.000000,3320.000000
4,3600.000000,3320.000000
5,3600.000000,3320.000000
6,3600.000000,3360.000000
7,3600.000000,3360.000000
8,3600.000000,3320.000000
9,3640.000000,3320.000000
10,3640.000000,3360.000000
11,3640.000000,3320.000000
12,3600.000000,3320.000000
13,3640.000000,3320.000000
14,3640.000000,3320.000000
15,3640.000000,3320.000000
16,3640.000000,3320.000000
17,3600.000000,3320.000000
18,3640.000000,3320.000000
19,3640.000000,3320.000000
20,3640.000000,3320.000000
21,3640.000000,3320.000000
22,3600.000000,3320.000000
23,3600.000000,3320.000000
24,3640.000000,3320.000000
25,3640.000000,3360.000000
26,3640.000000,3320.000000
27,3640.000000,3320.000000
28,3640.000000,3320.000000
29,3600.000000,3320.000000
30,3640.000000,3320.000000
31,3600.000000,3320.000000
32,3600.000000,3320.000000
33,3640.000000,3320.000000
34,3600.000000,3320.000000
35,3640.000000,3320.000000
36,3600.000000,3360.000000
37,3640.000000,3320.000000
38,3640.000000,3320.000000
39,3600.000000,3320.000000
40,3640.000000,3360.000000
41,3640.000000,3320.000000
42,3600.000000,3320.000000
43,3640.000000,3320.000000
44,3600.000000,3320.000000
45,3640.000000,3320.000000
46,3600.000000,3320.000000
47,3640.000000,3320.000000
48,3600.000000,3320.000000
49,3640.000000,3320.000000
50,3640.000000,3320.000000
51,3640.000000,3320.000000
52,3600.000000,3320.000000
53,3640.000000,3320.000000
54,3640.000000,3320.000000
55,3640.000000,3320.000000
56,3600.000000,3360.000000
57,3600.000000,3320.000000
58,3640.000000,3320.000000
59,3640.000000,3360.000000
60,3600.000000,3320.000000
61,3640.000000,3320.000000
62,3640.000000,3360.000000
63,3600.000000,3320.000000
64,3600.000000,3320.000000
65,3640.000000,3320.000000
66,3600.000000,3320.000000
67,3640.000000,3360.000000
68,3640.000000,3320.000000
69,3600.000000,3320.000000
70,3600.000000,3360.000000
71,3640.000000,3320.000000
72,3640.000000,3320.000000
73,3640.000000,3320.000000
74,3640.000000,3320.000000
75,3640.000000,3320.000000
76,3640.000000,3320.000000
77,3640.000000,3320.000000
78,3640.000000,3320.000000
79,3640.000000,3320.000000
80,3640.000000,3320.000000
81,3640.000000,3320.000000
82,3600.000000,3320.000000
83,3600.000000,3320.000000
84,3640.000000,3320.000000
85,3640.000000,3320.000000
86,3600.000000,3320.000000
87,3600.000000,3320.000000
88,3600.000000,3320.000000
89,3640.000000,3320.000000
90,3640.000000,3320.000000
91,3600.000000,3320.000000
92,3600.000000,3320.000000
93,3600.000000,3320.000000
94,3640.000000,3320.000000
95,3600.000000,3320.000000
96,3640.000000,3320.000000
97,3600.000000,3320.000000
98,3640.000000,3320.000000
99,3640.000000,3320.000000
100,3640.000000,3320.000000
101,3600.000000,3320.000000
102,3640.000000,3360.000000
103,3600.000000,3320.000000
104,3600.000000,3320.000000
105,3640.000000,3320.000000
106,3600.000000,3320.000000
107,3640.000000,3320.000000
108,3640.000000,3360.000000
109,3640.000000,3320.000000
110,3640.000000,3320.000000
111,3600.000000,3320.000000
112,3640.000000,3320.000000
113,3640.000000,3320.000000
114,3640.000000,3320.000000
115,3600.000000,3320.000000
116,3600.000000,3320.000000
117,3640.000000,3320.000000
118,3600.000000,3320.000000
119,3600.000000,3320.000000
120,3640.000000,3360.000000
121,3600.000000,3320.000000
122,3640.000000,3320.000000
123,3600.000000,3320.000000
124,3640.000000,3320.000000
125,3600.000000,3320.000000
126,3640.000000,3320.000000
127,3640.000000,3320.000000
128,3600.000000,3320.000000
129,3640.000000,3320.000000
130,3640.000000,3320.000000
131,3640.000000,3320.000000
132,3600.000000,3320.000000
133,3640.000000,3320.000000
134,3640.000000,3320.000000
135,3640.000000,3320.000000
136,3640.000000,3320.000000
137,3640.000000,3320.000000
138,3640.000000,3320.000000
139,3600.000000,3320.000000
140,3640.000000,3320.000000
141,3640.000000,3320.000000
142,3640.000000,3320.000000
143,3600.000000,3320.000000
144,3640.000000,3320.000000
145,3600.000000,3320.000000
146,3640.000000,3320.000000
147,3600.000000,3320.000000
148,3640.000000,3320.000000
149,3640.000000,3320.000000
150,3600.000000,3320.000000
151,3640.000000,3320.000000
152,3600.000000,3320.000000
153,3600.000000,3320.000000
154,3640.000000,3320.000000
155,3600.000000,3320.000000
156,3600.000000,3320.000000
157,3600.000000,3320.000000
158,3640.000000,3320.000000
159,3600.000000,3320.000000
160,3600.000000,3320.000000
161,3600.000000,3320.000000
162,3640.000000,3320.000000
163,3600.000000,3320.000000
164,3640.000000,3320.000000
165,3600.000000,3320.000000
166,3640.000000,3320.000000
167,3600.000000,3320.000000
168,3600.000000,3320.000000
169,3640.000000,3320.000000
170,3600.000000,3320.000000
171,3600.000000,3320.000000
172,3640.000000,3320.000000
173,3640.000000,3320.000000
174,3640.000000,3320.000000
175,3640.000000,3360.000000
176,3600.000000,3320.000000
177,3640.000000,3320.000000
178,3600.000000,3320.000000
179,3600.000000,3320.000000
180,3600.000000,3320.000000
181,3640.000000,3320.000000
182,3640.000000,3320.000000
183,3640.000000,3320.000000
184,3640.000000,3360.000000
185,3600.000000,3360.000000
186,3640.000000,3320.000000
187,3640.000000,3320.000000
188,3640.000000,3320.000000
189,3600.000000,3320.000000
190,3640.000000,3320.000000
191,3640.000000,3320.000000
192,3600.000000,3320.000000
193,3640.000000,3320.000000
194,3640.000000,3320.000000
195,3640.000000,3320.000000
196,3640.000000,3320.000000
197,3640.000000,3320.000000
198,3600.000000,3360.000000
199,3600.000000,3320.000000
200,3600.000000,3320.000000
201,3600.000000,3320.000000
202,3600.000000,3320.000000
203,3640.000000,3320.000000
204,3640.000000,3320.000000
205,3640.000000,3320.000000
206,3600.000000,3320.000000
207,3640.000000,3320.000000
208,3600.000000,3320.000000
209,3600.000000,3320.000000
210,3600.000000,3320.000000
211,3640.000000,3320.000000
212,3640.000000,3320.000000
213,3600.000000,3320.000000
214,3600.000000,3320.000000
215,3640.000000,3320.000000
216,3640.000000,3360.000000
217,3600.000000,3320.000000
218,3640.000000,3320.000000
219,3600.000000,3320.000000
220,3600.000000,3320.000000
221,3640.000000,3320.000000
222,3640.000000,3320.000000
223,3640.000000,3320.000000
224,3640.000000,3360.000000
225,3640.000000,3320.000000
226,3640.000000,3320.000000
227,3600.000000,3320.000000
228,3600.000000,3320.000000
229,3640.000000,3320.000000
230,3640.000000,3320.000000
231,3600.000000,3320.000000
232,3640.000000,3360.000000
233,3640.000000,3320.000000
234,3640.000000,3320.000000
235,3640.000000,3360.000000
236,3600.000000,3320.000000
237,3640.000000,3320.000000
238,3640.000000,3360.000000
239,3640.000000,3320.000000
240,3640.000000,3320.000000
241,3640.000000,3320.000000
242,3640.000000,3320.000000
243,3600.000000,3320.000000
244,3640.000000,3320.000000
245,3600.000000,3320.000000
246,3600.000000,3320.000000
247,3640.000000,3320.000000
248,3640.000000,3320.000000
249,3640.000000,3320.000000
250,3600.000000,3320.000000
251,3600.000000,3320.000000
252,3640.000000,3320.000000
253,3640.000000,3320.000000
254,3600.000000,3320.000000
255,3600.000000,3320.000000
256,3600.000000,3320.000000
257,3640.000000,3320.000000
258,3640.000000,3320.000000
259,3640.000000,3320.000000
260,3640.000000,3320.000000
261,3640.000000,3360.000000
262,3600.000000,3320.000000
263,3600.000000,3320.000000
264,3640.000000,3320.000000
265,3640.000000,3320.000000
266,3640.000000,3320.000000
267,3600.000000,3320.000000
268,3640.000000,3320.000000
269,3600.000000,3320.000000
270,3600.000000,3320.000000
271,3600.000000,3320.000000
272,3600.000000,3320.000000
273,3600.000000,3320.000000
274,3600.000000,3320.000000
275,3640.000000,3320.000000
276,3640.000000,3320.000000
277,3640.000000,3320.000000
278,3640.000000,3320.000000
279,3640.000000,3320.000000
280,3640.000000,3360.000000
281,3600.000000,3320.000000
282,3640.000000,3320.000000
283,3640.000000,3320.000000
284,3640.000000,3320.000000
285,3640.000000,3320.000000
286,3640.000000,3360.000000
287,3600.000000,3320.000000
288,3600.000000,3320.000000
289,3600.000000,3320.000000
290,3640.000000,3320.000000
291,3640.000000,3360.000000
292,3640.000000,3320.000000
293,3640.000000,3320.000000
294,3640.000000,3320.000000
295,3600.000000,3320.000000
296,3600.000000,3320.000000
297,3600.000000,3360.000000
298,3600.000000,3320.000000
299,3600.000000,3320.000000
300,3600.000000,3320.000000
301,3600.000000,3320.000000
302,3600.000000,3320.000000
303,3600.000000,3320.000000
304,3600.000000,3320.000000
305,3600.000000,3320.000000
306,3640.000000,3360.000000
307,3600.000000,3320.000000
308,3600.000000,3320.000000
309,3640.000000,3320.000000
310,3600.000000,3320.000000
311,3640.000000,3320.000000
312,3600.000000,3320.000000
313,3640.000000,3320.000000
314,3600.000000,3320.000000
315,3640.000000,3320.000000
316,3640.000000,3320.000000
317,3640.000000,3320.000000
318,3600.000000,3360.000000
319,3600.000000,3320.000000
320,3640.000000,3320.000000
321,3640.000000,3320.000000
322,3640.000000,3320.000000
323,3600.000000,3320.000000
