Channel              :,CH1,CH2
Frequency            :,  ?,  ?
Period               :,  ?,  ?
PK-PK                :,32.00mV,120.0mV
Probe attenuation    :,1X,1X
Voltage per ADC value:,0.250000mV,2.500000mV
Time interval        :,400.00000uS,400.00000uS

index,CH1_Voltage(mV),CH2_Voltage(mV)
1,204.000000,-3160.000000
2,204.000000,-3160.000000
3,196.000000,-3120.000000
4,200.000000,-3120.000000
5,192.000000,-3160.000000
6,192.000000,-3120.000000
7,192.000000,-3160.000000
8,192.000000,-3120.000000
9,196.000000,-3120.000000
10,192.000000,-3120.000000
11,192.000000,-3120.000000
12,192.000000,-3120.000000
13,196.000000,-3120.000000
14,192.000000,-3160.000000
15,192.000000,-3120.000000
16,192.000000,-3120.000000
17,196.000000,-3160.000000
18,192.000000,-3120.000000
19,192.000000,-3120.000000
20,192.000000,-3160.000000
21,192.000000,-3120.000000
22,196.000000,-3160.000000
23,192.000000,-3120.000000
24,196.000000,-3120.000000
25,200.000000,-3120.000000
26,196.000000,-3160.000000
27,184.000000,-3120.000000
28,192.000000,-3120.000000
29,196.000000,-3120.000000
30,196.000000,-3120.000000
31,192.000000,-3160.000000
32,192.000000,-3160.000000
33,200.000000,-3160.000000
34,196.000000,-3160.000000
35,192.000000,-3120.000000
36,200.000000,-3120.000000
37,196.000000,-3160.000000
38,192.000000,-3160.000000
39,200.000000,-3160.000000
40,200.000000,-3160.000000
41,200.000000,-3120.000000
42,196.000000,-3120.000000
43,196.000000,-3160.000000
44,196.000000,-3120.000000
45,192.000000,-3160.000000
46,196.000000,-3160.000000
47,196.000000,-3120.000000
48,196.000000,-3120.000000
49,196.000000,-3160.000000
50,200.000000,-3120.000000
51,196.000000,-3120.000000
52,192.000000,-3120.000000
53,192.000000,-3160.000000
54,196.000000,-3120.000000
55,196.000000,-3160.000000
56,200.000000,-3120.000000
57,192.000000,-3120.000000
58,200.000000,-3120.000000
59,192.000000,-3160.000000
60,200.000000,-3120.000000
61,196.000000,-3120.000000
62,196.000000,-3160.000000
63,200.000000,-3120.000000
64,204.000000,-3120.000000
65,196.000000,-3120.000000
66,200.000000,-3160.000000
67,192.000000,-3120.000000
68,192.000000,-3120.000000
69,188.000000,-3120.000000
70,192.000000,-3160.000000
71,192.000000,-3120.000000
72,192.000000,-3120.000000
73,200.000000,-3120.000000
74,196.000000,-3160.000000
75,192.000000,-3120.000000
76,192.000000,-3120.000000
77,200.000000,-3120.000000
78,196.000000,-3160.000000
79,188.000000,-3120.000000
80,192.000000,-3120.000000
81,200.000000,-3120.000000
82,192.000000,-3120.000000
83,200.000000,-3120.000000
84,192.000000,-3160.000000
85,196.000000,-3120.000000
86,192.000000,-3160.000000
87,192.000000,-3120.000000
88,196.000000,-3120.000000
89,192.000000,-3120.000000
90,188.000000,-3160.000000
91,188.000000,-3120.000000
92,196.000000,-3160.000000
93,192.000000,-3160.000000
94,196.000000,-3120.000000
95,192.000000,-3120.000000
96,192.000000,-3160.000000
97,188.000000,-3160.000000
98,188.000000,-3120.000000
99,196.000000,-3120.000000
100,192.000000,-3120.000000
101,188.000000,-3120.000000
102,192.000000,-3160.000000
103,192.000000,-3160.000000
104,192.000000,-3120.000000
105,192.000000,-3120.000000
106,192.000000,-3160.000000
107,192.000000,-3160.000000
108,188.000000,-3120.000000
109,192.000000,-3120.000000
110,192.000000,-3160.000000
111,196.000000,-3120.000000
112,192.000000,-3120.000000
113,200.000000,-3120.000000
114,196.000000,-3120.000000
115,192.000000,-3120.000000
116,196.000000,-3160.000000
117,192.000000,-3120.000000
118,192.000000,-3120.000000
119,192.000000,-3120.000000
120,192.000000,-3120.000000
121,196.000000,-3120.000000
122,196.000000,-3120.000000
123,192.000000,-3120.000000
124,196.000000,-3120.000000
125,200.000000,-3160.000000
126,196.000000,-3120.000000
127,192.000000,-3120.000000
128,188.000000,-3120.000000
129,192.000000,-3160.000000
130,192.000000,-3160.000000
131,196.000000,-3160.000000
132,196.000000,-3120.000000
133,200.000000,-3160.000000
134,200.000000,-3120.000000
135,192.000000,-3160.000000
136,196.000000,-3120.000000
137,196.000000,-3120.000000
138,196.000000,-3120.000000
139,200.000000,-3120.000000
140,192.000000,-3120.000000
141,200.000000,-3160.000000
142,196.000000,-3120.000000
143,196.000000,-3160.000000
144,200.000000,-3160.000000
145,200.000000,-3120.000000
146,200.000000,-3120.000000
147,196.000000,-3120.000000
148,192.000000,-3120.000000
149,192.000000,-3160.000000
150,192.000000,-3120.000000
151,192.000000,-3160.000000
152,200.000000,-3120.000000
153,192.000000,-3160.000000
154,200.000000,-3120.000000
155,200.000000,-3120.000000
156,192.000000,-3120.000000
157,196.000000,-3160.000000
158,196.000000,-3160.000000
159,196.000000,-3160.000000
160,188.000000,-3120.000000
161,196.000000,-3120.000000
162,192.000000,-3120.000000
163,192.000000,-3160.000000
164,196.000000,-3160.000000
165,196.000000,-3160.000000
166,196.000000,-3160.000000
167,196.000000,-3120.000000
168,192.000000,-3120.000000
169,196.000000,-3160.000000
170,192.000000,-3160.000000
171,192.000000,-3120.000000
172,196.000000,-3160.000000
173,196.000000,-3160.000000
174,196.000000,-3160.000000
175,192.000000,-3120.000000
176,192.000000,-3120.000000
177,184.000000,-3160.000000
178,192.000000,-3160.000000
179,192.000000,-3120.000000
180,204.000000,-3120.000000
181,192.000000,-3160.000000
182,192.000000,-3120.000000
183,200.000000,-3160.000000
184,200.000000,-3120.000000
185,196.000000,-3160.000000
186,196.000000,-3160.000000
187,196.000000,-3120.000000
188,196.000000,-3120.000000
189,196.000000,-3160.000000
190,192.000000,-3120.000000
191,192.000000,-3160.000000
192,200.000000,-3160.000000
193,196.000000,-3120.000000
194,200.000000,-3160.000000
195,196.000000,-3120.000000
196,196.000000,-3120.000000
197,200.000000,-3120.000000
198,196.000000,-3160.000000
199,200.000000,-3160.000000
200,200.000000,-3120.000000
201,196.000000,-3120.000000
202,196.000000,-3160.000000
203,196.000000,-3120.000000
204,204.000000,-3120.000000
205,196.000000,-3120.000000
206,196.000000,-3160.000000
207,200.000000,-3120.000000
208,196.000000,-3120.000000
209,196.000000,-3120.000000
210,200.000000,-3120.000000
211,200.000000,-3160.000000
212,200.000000,-3120.000000
213,196.000000,-3120.000000
214,200.000000,-3120.000000
215,200.000000,-3120.000000
216,192.000000,-3120.000000
217,200.000000,-3120.000000
218,196.000000,-3120.000000
219,200.000000,-3160.000000
220,196.000000,-3160.000000
221,200.000000,-3160.000000
222,200.000000,-3120.000000
223,200.000000,-3120.000000
224,204.000000,-3160.000000
225,200.000000,-3160.000000
226,200.000000,-3160.000000
227,192.000000,-3120.000000
228,192.000000,-3120.000000
229,196.000000,-3160.000000
230,192.000000,-3160.000000
231,188.000000,-3160.000000
232,192.000000,-3120.000000
233,196.000000,-3120.000000
234,192.000000,-3120.000000
235,192.000000,-3120.000000
236,196.000000,-3120.000000
237,192.000000,-3160.000000
238,188.000000,-3120.000000
239,196.000000,-3120.000000
240,196.000000,-3120.000000
241,192.000000,-3160.000000
242,192.000000,-3120.000000
243,196.000000,-3120.000000
244,200.000000,-3160.000000
245,200.000000,-3120.000000
246,196.000000,-3120.000000
247,192.000000,-3160.000000
248,192.000000,-3120.000000
249,192.000000,-3120.000000
250,188.000000,-3120.000000
251,192.000000,-3160.000000
252,196.000000,-3120.000000
253,188.000000,-3120.000000
254,192.000000,-3120.000000
255,196.000000,-3160.000000
256,196.000000,-3120.000000
257,192.000000,-3120.000000
258,196.000000,-3120.000000
259,192.000000,-3120.000000
260,192.000000,-3120.000000
261,188.000000,-3120.000000
262,192.000000,-3120.000000
263,192.000000,-3160.000000
264,192.000000,-3120.000000
265,192.000000,-3160.000000
266,196.000000,-3120.000000
267,196.000000,-3160.000000
268,196.000000,-3160.000000
269,192.000000,-3160.000000
270,192.000000,-3160.000000
271,188.000000,-3120.000000
272,192.000000,-3160.000000
273,196.000000,-3120.000000
274,200.000000,-3120.000000
275,192.000000,-3160.000000
276,192.000000,-3160.000000
277,192.000000,-3160.000000
278,196.000000,-3120.000000
279,196.000000,-3120.000000
280,196.000000,-3160.000000
281,192.000000,-3160.000000
282,192.000000,-3160.000000
283,200.000000,-3160.000000
284,196.000000,-3120.000000
285,196.000000,-3160.000000
286,196.000000,-3120.000000
287,196.000000,-3120.000000
288,192.000000,-3160.000000
289,200.000000,-3160.000000
290,196.000000,-3120.000000
291,188.000000,-3120.000000
292,196.000000,-3120.000000
293,192.000000,-3120.000000
294,192.000000,-3120.000000
295,192.000000,-3120.000000
296,192.000000,-3120.000000
297,192.000000,-3120.000000
298,192.000000,-3120.000000
299,188.000000,-3160.000000
300,200.000000,-3120.000000
301,192.000000,-3120.000000
302,196.000000,-3120.000000
303,200.000000,-3120.000000
304,204.000000,-3120.000000
305,200.000000,-3120.000000
306,196.000000,-3120.000000
307,188.000000,-3120.000000
308,196.000000,-3120.000000
309,192.000000,-3120.000000
310,192.000000,-3160.000000
311,192.000000,-3160.000000
312,192.000000,-3160.000000
313,188.000000,-3160.000000
314,192.000000,-3120.000000
315,188.000000,-3160.000000
316,192.000000,-3120.000000
317,192.000000,-3120.000000
318,192.000000,-3160.000000
319,192.000000,-3160.000000
320,196.000000,-3160.000000
321,196.000000,-3160.000000
322,196.000000,-3160.000000
323,200.000000,-3160.000000
