Channel              :,CH1,CH2
Frequency            :,  ?,  ?
Period               :,  ?,  ?
PK-PK                :,472.0mV,80.00mV
Probe attenuation    :,1X,1X
Voltage per ADC value:,0.250000mV,2.500000mV
Time interval        :,400.00000uS,400.00000uS

index,CH1_Voltage(mV),CH2_Voltage(mV)
1,-200.000000,-3120.000000
2,-200.000000,-3120.000000
3,-200.000000,-3120.000000
4,-204.000000,-3120.000000
5,-200.000000,-3080.000000
6,-200.000000,-3120.000000
7,-200.000000,-3080.000000
8,-200.000000,-3080.000000
9,-200.000000,-3120.000000
10,-200.000000,-3120.000000
11,-200.000000,-3120.000000
12,-200.000000,-3120.000000
13,-200.000000,-3120.000000
14,-200.000000,-3080.000000
15,-200.000000,-3080.000000
16,-200.000000,-3120.000000
17,-200.000000,-3080.000000
18,-200.000000,-3120.000000
19,-200.000000,-3080.000000
20,-164.000000,-3120.000000
21,-28.000000,-3120.000000
22,84.000000,-3080.000000
23,168.000000,-3120.000000
24,192.000000,-3120.000000
25,196.000000,-3120.000000
26,136.000000,-3120.000000
27,16.000000,-3120.000000
28,-56.000000,-3120.000000
29,-108.000000,-3080.000000
30,-136.000000,-3080.000000
31,-160.000000,-3080.000000
32,-176.000000,-3120.000000
33,-184.000000,-3120.000000
34,-188.000000,-3120.000000
35,-192.000000,-3080.000000
36,-196.000000,-3080.000000
37,-196.000000,-3120.000000
38,-200.000000,-3120.000000
39,-200.000000,-3080.000000
40,-196.000000,-3120.000000
41,-200.000000,-3120.000000
42,-200.000000,-3120.000000
43,-200.000000,-3080.000000
44,-200.000000,-3120.000000
45,-200.000000,-3120.000000
46,-204.000000,-3080.000000
47,-200.000000,-3080.000000
48,-196.000000,-3120.000000
49,-196.000000,-3120.000000
50,-200.000000,-3120.000000
51,-200.000000,-3120.000000
52,-200.000000,-3120.000000
53,-200.000000,-3120.000000
54,-200.000000,-3080.000000
55,-200.000000,-3080.000000
56,-200.000000,-3080.000000
57,-200.000000,-3080.000000
58,-200.000000,-3080.000000
59,-200.000000,-3120.000000
60,-200.000000,-3080.000000
61,-204.000000,-3080.000000
62,-200.000000,-3120.000000
63,-200.000000,-3120.000000
64,-200.000000,-3120.000000
65,-200.000000,-3120.000000
66,-204.000000,-3120.000000
67,-200.000000,-3120.000000
68,-200.000000,-3120.000000
69,-200.000000,-3120.000000
70,-200.000000,-3120.000000
71,-200.000000,-3120.000000
72,-196.000000,-3120.000000
73,-200.000000,-3120.000000
74,-200.000000,-3080.000000
75,-200.000000,-3080.000000
76,-204.000000,-3120.000000
77,-196.000000,-3080.000000
78,-200.000000,-3120.000000
79,-200.000000,-3080.000000
80,-204.000000,-3080.000000
81,-204.000000,-3080.000000
82,-200.000000,-3120.000000
83,-200.000000,-3080.000000
84,-200.000000,-3120.000000
85,-200.000000,-3080.000000
86,-200.000000,-3080.000000
87,-200.000000,-3120.000000
88,-200.000000,-3120.000000
89,-200.000000,-3120.000000
90,-200.000000,-3080.000000
91,-200.000000,-3120.000000
92,-196.000000,-3080.000000
93,-200.000000,-3080.000000
94,-200.000000,-3120.000000
95,-200.000000,-3120.000000
96,-200.000000,-3120.000000
97,-204.000000,-3120.000000
98,-200.000000,-3120.000000
99,-200.000000,-3120.000000
100,-204.000000,-3080.000000
101,-200.000000,-3120.000000
102,-200.000000,-3080.000000
103,-200.000000,-3120.000000
104,-200.000000,-3080.000000
105,-200.000000,-3120.000000
106,-200.000000,-3080.000000
107,-200.000000,-3120.000000
108,-200.000000,-3080.000000
109,-200.000000,-3080.000000
110,-200.000000,-3080.000000
111,-196.000000,-3120.000000
112,-200.000000,-3120.000000
113,-200.000000,-3080.000000
114,-204.000000,-3120.000000
115,-196.000000,-3080.000000
116,-196.000000,-3080.000000
117,-200.000000,-3080.000000
118,-200.000000,-3080.000000
119,-200.000000,-3080.000000
120,-200.000000,-3080.000000
121,-200.000000,-3080.000000
122,-200.000000,-3120.000000
123,-200.000000,-3120.000000
124,-200.000000,-3080.000000
125,-200.000000,-3080.000000
126,-200.000000,-3120.000000
127,-200.000000,-3080.000000
128,-196.000000,-3120.000000
129,-204.000000,-3120.000000
130,-200.000000,-3080.000000
131,-200.000000,-3080.000000
132,-200.000000,-3080.000000
133,-196.000000,-3080.000000
134,-200.000000,-3080.000000
135,-200.000000,-3120.000000
136,-200.000000,-3120.000000
137,-200.000000,-3120.000000
138,-200.000000,-3080.000000
139,-204.000000,-3120.000000
140,-200.000000,-3080.000000
141,-200.000000,-3120.000000
142,-200.000000,-3120.000000
143,-200.000000,-3120.000000
144,-200.000000,-3120.000000
145,-200.000000,-3120.000000
146,-68.000000,-3120.000000
147,52.000000,-3120.000000
148,140.000000,-3120.000000
149,180.000000,-3080.000000
150,192.000000,-3120.000000
151,184.000000,-3080.000000
152,188.000000,-3120.000000
153,212.000000,-3080.000000
154,232.000000,-3080.000000
155,240.000000,-3120.000000
156,248.000000,-3080.000000
157,252.000000,-3080.000000
158,256.000000,-3120.000000
159,256.000000,-3120.000000
160,260.000000,-3080.000000
161,260.000000,-3080.000000
162,260.000000,-3080.000000
163,260.000000,-3080.000000
164,264.000000,-3080.000000
165,264.000000,-3080.000000
166,264.000000,-3080.000000
167,260.000000,-3080.000000
168,264.000000,-3080.000000
169,264.000000,-3080.000000
170,264.000000,-3120.000000
171,264.000000,-3080.000000
172,264.000000,-3120.000000
173,260.000000,-3120.000000
174,260.000000,-3120.000000
175,260.000000,-3120.000000
176,260.000000,-3080.000000
177,264.000000,-3120.000000
178,264.000000,-3120.000000
179,260.000000,-3120.000000
180,264.000000,-3080.000000
181,264.000000,-3080.000000
182,260.000000,-3080.000000
183,260.000000,-3080.000000
184,260.000000,-3120.000000
185,260.000000,-3120.000000
186,260.000000,-3120.000000
187,260.000000,-3120.000000
188,260.000000,-3080.000000
189,260.000000,-3120.000000
190,260.000000,-3120.000000
191,260.000000,-3080.000000
192,260.000000,-3120.000000
193,260.000000,-3120.000000
194,260.000000,-3120.000000
195,260.000000,-3120.000000
196,260.000000,-3120.000000
197,256.000000,-3120.000000
198,264.000000,-3120.000000
199,260.000000,-3120.000000
200,260.000000,-3120.000000
201,264.000000,-3120.000000
202,260.000000,-3080.000000
203,260.000000,-3120.000000
204,260.000000,-3080.000000
205,264.000000,-3080.000000
206,260.000000,-3080.000000
207,260.000000,-3080.000000
208,264.000000,-3120.000000
209,260.000000,-3080.000000
210,260.000000,-3080.000000
211,260.000000,-3120.000000
212,260.000000,-3080.000000
213,260.000000,-3080.000000
214,264.000000,-3080.000000
215,260.000000,-3080.000000
216,264.000000,-3120.000000
217,260.000000,-3080.000000
218,260.000000,-3120.000000
219,260.000000,-3080.000000
220,260.000000,-3120.000000
221,260.000000,-3080.000000
222,260.000000,-3080.000000
223,260.000000,-3120.000000
224,256.000000,-3080.000000
225,260.000000,-3080.000000
226,260.000000,-3080.000000
227,260.000000,-3080.000000
228,260.000000,-3120.000000
229,260.000000,-3120.000000
230,260.000000,-3080.000000
231,260.000000,-3120.000000
232,260.000000,-3120.000000
233,260.000000,-3120.000000
234,260.000000,-3080.000000
235,260.000000,-3120.000000
236,260.000000,-3120.000000
237,260.000000,-3120.000000
238,260.000000,-3080.000000
239,264.000000,-3080.000000
240,260.000000,-3120.000000
241,256.000000,-3120.000000
242,260.000000,-3080.000000
243,260.000000,-3080.000000
244,256.000000,-3120.000000
245,256.000000,-3080.000000
246,264.000000,-3120.000000
247,260.000000,-3120.000000
248,260.000000,-3080.000000
249,224.000000,-3080.000000
250,76.000000,-3080.000000
251,-20.000000,-3120.000000
252,-84.000000,-3080.000000
253,-124.000000,-3080.000000
254,-148.000000,-3120.000000
255,-168.000000,-3080.000000
256,-184.000000,-3080.000000
257,-188.000000,-3080.000000
258,-192.000000,-3080.000000
259,-196.000000,-3080.000000
260,-196.000000,-3080.000000
261,-200.000000,-3120.000000
262,-200.000000,-3080.000000
263,-200.000000,-3120.000000
264,-204.000000,-3120.000000
265,-200.000000,-3080.000000
266,-200.000000,-3120.000000
267,-200.000000,-3120.000000
268,-204.000000,-3080.000000
269,-204.000000,-3120.000000
270,-204.000000,-3080.000000
271,-204.000000,-3120.000000
272,-204.000000,-3120.000000
273,-200.000000,-3080.000000
274,-204.000000,-3120.000000
275,-200.000000,-3080.000000
276,-200.000000,-3120.000000
277,-204.000000,-3080.000000
278,-200.000000,-3120.000000
279,-200.000000,-3120.000000
280,-200.000000,-3080.000000
281,-204.000000,-3120.000000
282,-200.000000,-3080.000000
283,-200.000000,-3080.000000
284,-204.000000,-3080.000000
285,-200.000000,-3120.000000
286,-200.000000,-3080.000000
287,-204.000000,-3080.000000
288,-200.000000,-3120.000000
289,-200.000000,-3080.000000
290,-204.000000,-3080.000000
291,-204.000000,-3120.000000
292,-204.000000,-3120.000000
293,-200.000000,-3120.000000
294,-204.000000,-3080.000000
295,-204.000000,-3080.000000
296,-200.000000,-3120.000000
297,-204.000000,-3120.000000
298,-200.000000,-3080.000000
299,-204.000000,-3120.000000
300,-204.000000,-3080.000000
301,-204.000000,-3120.000000
302,-200.000000,-3080.000000
303,-204.000000,-3080.000000
304,-204.000000,-3080.000000
305,-200.000000,-3080.000000
306,-200.000000,-3080.000000
307,-200.000000,-3080.000000
308,-200.000000,-3080.000000
309,-204.000000,-3080.000000
